p,q,f,out
728,760,6,1488
539,196,7,735
109,863,10,972
88,38,5,126
249,448,2,697
358,90,9,448
434,439,7,873
112,619,8,731
202,339,5,541
469,752,2,1221
141,762,3,903
55,635,6,690
114,913,2,1027
450,616,6,1066
430,417,5,847
781,259,10,1040
42,647,3,689
402,153,3,555
470,965,1,1435
66,708,10,774
454,328,10,782
729,135,5,864
46,948,10,994
175,354,7,529
142,582,5,724
240,937,3,1177
899,152,4,1051
190,803,4,993
76,216,3,292
579,136,7,715
801,383,8,1184
742,439,1,1181
867,863,4,1730
233,216,5,449
910,290,4,1200
702,483,6,1185
54,55,10,109
603,351,5,954
596,244,9,840
749,186,3,935
367,383,3,750
838,113,5,951
306,575,6,881
469,983,2,1452
913,65,5,978
635,204,10,839
655,895,1,1550
760,211,2,971
936,839,5,1775
469,292,2,761
169,349,1,518
382,185,10,567
692,94,7,786
409,618,5,1027
158,959,7,1117
6,503,6,509
0,699,4,699
620,327,5,947
415,749,5,1164
887,604,1,1491
818,357,6,1175
315,713,1,1028
120,375,1,495
667,710,7,1377
418,970,3,1388
871,526,1,1397
835,184,2,1019
714,292,7,1006
233,995,4,1228
345,169,3,514
734,934,6,1668
746,169,8,915
879,234,6,1113
486,233,2,719
609,445,9,1054
977,979,9,1956
430,495,9,925
396,926,10,1322
724,192,8,916
188,202,4,390
730,0,2,730
10,663,8,673
256,908,8,1164
146,602,7,748
671,817,9,1488
547,261,8,808
485,976,6,1461
187,923,4,1110
404,627,6,1031
937,492,7,1429
120,730,10,850
520,925,8,1445
715,551,7,1266
943,919,5,1862
17,351,9,368
207,538,4,745
977,230,2,1207
879,753,7,1632
673,792,8,1465
948,349,8,1297
564,252,2,816
19,196,2,215
424,619,10,1043
928,791,6,1719
570,518,6,1088
335,557,9,892
965,300,6,1265
63,810,2,873
33,660,1,693
345,654,10,999
281,788,2,1069
947,82,1,1029
474,184,4,658
327,331,8,658
934,19,1,953
92,448,7,540
475,108,7,583
977,536,6,1513
979,74,5,1053
854,49,8,903
331,790,2,1121
217,716,10,933
48,895,9,943
824,368,5,1192
272,29,8,301
782,50,1,832
467,132,8,599
534,418,9,952
279,822,8,1101
670,215,1,885
560,807,9,1367
321,73,6,394
996,247,1,1243
939,611,8,1550
236,474,8,710
15,389,2,404
7,218,5,225
950,966,4,1916
237,635,5,872
797,647,9,1444
319,46,7,365
736,286,2,1022
593,76,9,669
53,967,6,1020
509,572,5,1081
829,842,5,1671
458,683,8,1141
61,964,6,1025
303,440,9,743
158,280,7,438
687,424,2,1111
86,522,1,608
508,247,2,755
139,740,1,879
445,533,3,978
519,981,3,1500
772,902,10,1674
189,786,8,975
79,222,4,301
772,844,10,1616
113,819,8,932
466,996,1,1462
715,291,7,1006
61,832,6,893
683,803,9,1486
927,159,2,1086
303,66,6,369
207,459,5,666
251,586,4,837
630,830,7,1460
259,375,1,634
347,142,8,489
534,201,4,735
803,395,2,1198
916,874,4,1790
674,376,7,1050
461,115,9,576
240,301,10,541
965,820,6,1785
927,567,5,1494
724,2,8,726
185,51,5,236
390,555,2,945
663,356,6,1019
706,869,5,1575
923,421,9,1344
501,246,4,747
644,605,10,1249
272,901,6,1173
686,844,5,1530
506,339,6,845
607,628,2,1235
384,479,6,863
443,710,2,1153
38,507,8,545
153,346,3,499
6,192,5,198
33,364,1,397
49,788,6,837
223,827,2,1050
809,439,5,1248
281,48,5,329
882,911,9,1793
63,601,3,664
668,194,7,862
713,268,3,981
687,569,3,1256
591,800,9,1391
79,529,4,608
927,407,6,1334
490,756,8,1246
774,236,7,1010
485,930,10,1415
981,669,1,1650
89,797,2,886
845,466,7,1311
701,57,2,758
847,660,5,1507
25,874,5,899
127,842,7,969
602,365,6,967
990,290,6,1280
358,230,7,588
477,648,3,1125
405,809,5,1214
588,820,1,1408
251,312,6,563
557,624,5,1181
844,833,10,1677
675,908,9,1583
424,299,6,723
941,750,9,1691
159,87,8,246
123,9,8,132
909,884,3,1793
62,936,9,998
964,953,2,1917
550,533,7,1083
75,851,10,926
604,392,1,996
254,889,4,1143
238,762,2,1000
83,413,1,496
402,445,8,847
576,313,3,889
840,397,10,1237
921,207,8,1128
160,605,8,765
342,900,4,1242
968,724,7,1692
362,61,2,423
830,152,9,982
392,178,4,570
35,40,1,75
654,77,3,731
843,671,5,1514
361,608,7,969
917,818,7,1735
278,750,4,1028
893,949,9,1842
937,445,10,1382
51,380,9,431
804,835,6,1639
290,89,1,379
511,56,2,567
228,254,9,482
97,785,4,882
480,195,8,675
859,944,10,1803
796,233,4,1029
112,489,3,601
828,332,3,1160
451,982,6,1433
639,105,10,744
235,355,6,590
461,741,9,1202
495,715,2,1210
626,422,9,1048
610,592,1,1202
144,339,2,483
469,527,9,996
41,448,6,489
921,868,6,1789
343,473,7,816
985,791,6,1776
789,548,10,1337
374,128,8,502
466,416,9,882
828,525,9,1353
151,490,9,641
775,194,5,969
438,257,9,695
307,754,8,1061
27,346,3,373
394,372,1,766
885,462,5,1347
532,202,8,734
48,678,4,726
143,213,6,356
329,22,7,351
545,612,6,1157
559,945,10,1504
153,166,6,319
881,119,4,1000
231,45,6,276
938,326,1,1264
621,613,8,1234
423,194,1,617
34,278,1,312
26,393,6,419
292,214,6,506
959,637,6,1596
274,211,8,485
726,833,4,1559
903,957,4,1860
592,36,8,628
22,525,9,547
408,619,7,1027
427,910,9,1337
359,35,4,394
188,791,3,979
714,81,1,795
54,446,7,500
944,919,2,1863
57,755,5,812
549,830,8,1379
212,997,1,1209
973,866,4,1839
32,349,6,381
469,691,6,1160
930,973,2,1903
445,72,8,517
663,811,9,1474
489,3,8,492
254,646,1,900
747,550,7,1297
156,900,5,1056
751,285,2,1036
464,416,2,880
4,215,1,219
285,347,7,632
50,967,4,1017
612,597,2,1209
250,521,1,771
299,577,8,876
457,137,9,594
324,707,4,1031
420,656,9,1076
860,269,9,1129
740,900,8,1640
697,988,7,1685
593,732,10,1325
748,373,5,1121
405,82,3,487
527,203,10,730
262,152,5,414
47,67,8,114
272,627,10,899
171,677,7,848
587,691,9,1278
796,693,1,1489
378,442,1,820
746,136,1,882
27,631,6,658
930,864,2,1794
835,208,5,1043
3,495,10,498
363,194,5,557
231,954,3,1185
26,354,8,380
672,588,9,1260
369,578,6,947
647,722,7,1369
579,233,7,812
765,977,10,1742
446,117,5,563
404,386,3,790
727,846,4,1573
721,431,2,1152
942,179,5,1121
10,955,9,965
264,971,10,1235
742,566,8,1308
264,221,3,485
954,802,8,1756
537,66,7,603
130,480,2,610
468,727,6,1195
939,907,2,1846
528,657,1,1185
679,693,10,1372
697,576,1,1273
423,469,3,892
152,500,4,652
778,450,8,1228
250,15,3,265
712,487,5,1199
411,227,2,638
835,155,1,990
608,607,3,1215
800,372,8,1172
707,178,3,885
931,265,3,1196
713,660,10,1373
208,523,3,731
152,901,9,1053
810,360,6,1170
705,25,7,730
563,103,8,666
862,714,1,1576
201,554,5,755
710,95,4,805
338,486,2,824
770,192,7,962
531,417,8,948
734,982,7,1716
30,339,10,369
617,503,9,1120
342,248,10,590
385,945,7,1330
756,143,5,899
734,67,3,801
326,245,8,571
263,968,8,1231
487,923,6,1410
131,244,1,375
333,167,3,500
639,377,10,1016
346,517,1,863
80,200,8,280
899,632,1,1531
71,593,10,664
746,794,9,1540
401,347,6,748
150,318,4,468
522,514,9,1036
261,729,7,990
395,223,7,618
268,609,10,877
120,22,8,142
81,987,4,1068
931,554,6,1485
136,926,4,1062
660,494,2,1154
94,303,6,397
586,661,8,1247
541,224,10,765
194,662,9,856
108,541,2,649
721,326,10,1047
532,252,8,784
921,431,9,1352
816,897,1,1713
612,718,9,1330
926,907,3,1833
322,516,6,838
471,416,7,887
423,602,3,1025
589,532,4,1121
942,449,3,1391
3,508,4,511
558,11,4,569
998,480,10,1478
975,373,3,1348
616,983,8,1599
507,495,6,1002
528,218,1,746
225,720,7,945
212,201,9,413
294,162,9,456
378,412,5,790
421,693,2,1114
473,619,9,1092
92,434,9,526
4,941,3,945
410,876,5,1286
420,800,1,1220
968,417,5,1385
631,644,6,1275
511,840,6,1351
343,564,9,907
504,570,4,1074
75,689,5,764
817,623,1,1440
17,261,1,278
983,677,5,1660
983,856,6,1839
610,19,6,629
977,206,8,1183
225,317,1,542
640,579,4,1219
480,549,5,1029
392,360,3,752
939,286,8,1225
483,816,8,1299
328,683,2,1011
855,200,10,1055
162,461,1,623
792,637,5,1429
483,748,5,1231
12,53,7,65
631,179,1,810
706,715,10,1421
92,899,9,991
929,845,6,1774
52,356,9,408
127,408,7,535
634,25,3,659
34,557,6,591
754,277,4,1031
706,379,3,1085
485,189,8,674
327,458,2,785
10,110,3,120
200,801,2,1001
677,429,6,1106
876,318,5,1194
828,0,2,828
879,777,2,1656
363,373,3,736
45,425,10,470
456,131,9,587
0,85,6,85
928,675,7,1603
172,61,5,233
618,264,5,882
485,725,9,1210
618,647,8,1265
983,371,7,1354
978,231,1,1209
182,531,1,713
266,744,9,1010
975,547,3,1522
814,264,10,1078
953,439,2,1392
183,620,8,803
335,702,4,1037
975,751,8,1726
716,395,7,1111
915,501,8,1416
228,521,3,749
145,859,8,1004
582,873,6,1455
265,99,9,364
331,589,2,920
975,977,8,1952
609,351,9,960
559,798,10,1357
331,557,4,888
326,452,9,778
688,863,1,1551
353,874,1,1227
313,735,1,1048
898,356,2,1254
538,71,9,609
260,976,10,1236
187,710,9,897
838,619,3,1457
243,846,5,1089
820,923,4,1743
748,876,10,1624
50,311,1,361
781,831,7,1612
558,490,10,1048
838,987,1,1825
363,903,9,1266
784,722,4,1506
616,53,1,669
450,70,5,520
622,496,10,1118
694,864,8,1558
642,27,4,669
894,163,2,1057
602,730,6,1332
643,20,8,663
556,863,8,1419
88,793,9,881
39,877,3,916
526,155,7,681
226,848,9,1074
546,497,1,1043
631,163,4,794
875,829,8,1704
849,310,5,1159
387,771,1,1158
240,384,5,624
899,206,7,1105
557,507,6,1064
23,598,7,621
589,644,2,1233
435,988,5,1423
571,832,4,1403
243,24,9,267
429,732,5,1161
587,331,1,918
539,946,6,1485
574,122,8,696
171,184,9,355
452,876,4,1328
174,769,3,943
995,853,2,1848
258,739,4,997
785,460,10,1245
573,409,9,982
442,160,10,602
485,401,2,886
450,235,1,685
415,675,8,1090
285,818,5,1103
868,355,7,1223
92,259,3,351
327,999,7,1326
501,155,7,656
170,271,9,441
953,632,9,1585
583,649,2,1232
927,382,8,1309
669,970,7,1639
791,315,10,1106
122,759,5,881
21,184,4,205
498,52,9,550
138,54,4,192
711,335,10,1046
370,786,2,1156
214,41,10,255
376,936,6,1312
444,948,10,1392
261,188,1,449
670,552,9,1222
292,287,8,579
320,584,10,904
578,124,2,702
976,125,5,1101
225,718,9,943
425,828,2,1253
217,532,5,749
493,367,1,860
451,199,8,650
192,710,1,902
271,104,2,375
64,954,5,1018
316,642,6,958
556,60,6,616
60,643,9,703
646,589,7,1235
913,121,5,1034
689,43,5,732
307,260,3,567
149,194,5,343
48,154,1,202
917,750,1,1667
953,185,8,1138
570,388,4,958
936,498,1,1434
659,197,2,856
953,6,10,959
426,305,8,731
954,382,6,1336
456,271,7,727
463,337,9,800
819,910,6,1729
374,550,3,924
521,779,3,1300
834,568,4,1402
892,183,7,1075
567,643,2,1210
21,336,4,357
735,296,5,1031
585,598,3,1183
545,400,1,945
773,676,4,1449
803,711,1,1514
826,747,3,1573
705,246,10,951
106,396,9,502
128,685,8,813
601,948,5,1549
777,88,7,865
18,865,2,883
494,405,6,899
206,629,3,835
65,917,8,982
857,656,4,1513
10,277,3,287
542,992,7,1534
242,852,3,1094
422,263,3,685
454,80,2,534
320,958,9,1278
547,126,2,673
680,57,10,737
632,256,7,888
809,689,1,1498
353,936,10,1289
710,894,9,1604
199,902,8,1101
418,816,4,1234
318,910,1,1228
459,423,9,882
614,545,5,1159
790,960,10,1750
749,570,7,1319
854,834,4,1688
484,649,8,1133
12,137,6,149
908,370,6,1278
118,98,9,216
670,405,2,1075
92,424,8,516
848,56,2,904
718,205,2,923
77,808,4,885
182,443,5,625
351,172,8,523
223,93,8,316
466,708,1,1174
427,408,6,835
843,147,4,990
366,567,8,933
761,810,8,1571
195,391,9,586
93,221,1,314
118,472,1,590
886,636,6,1522
944,2,9,946
177,508,9,685
953,821,2,1774
710,16,2,726
46,204,7,250
827,64,7,891
336,909,8,1245
127,372,2,499
499,210,4,709
567,749,4,1316
474,860,4,1334
345,802,8,1147
808,373,3,1181
417,347,1,764
773,277,1,1050
85,433,10,518
236,605,1,841
513,993,7,1506
706,937,7,1643
314,369,6,683
890,158,5,1048
62,813,8,875
351,714,6,1065
453,577,4,1030
591,726,9,1317
343,619,5,962
474,367,6,841
224,672,8,896
751,9,7,760
415,858,3,1273
48,125,9,173
97,385,5,482
209,520,6,729
306,681,3,987
873,618,9,1491
54,620,9,674
989,530,6,1519
596,115,1,711
997,194,10,1191
323,572,8,895
560,194,2,754
392,463,4,855
474,661,5,1135
14,267,2,281
735,561,4,1296
36,279,4,315
644,823,7,1467
280,324,4,604
93,635,4,728
584,761,7,1345
152,141,9,293
983,815,4,1798
597,865,1,1462
824,612,9,1436
894,918,4,1812
116,127,7,243
314,617,6,931
889,933,4,1822
122,725,7,847
42,587,1,629
622,464,1,1086
674,237,2,911
53,428,9,481
726,813,1,1539
357,707,3,1064
838,567,6,1405
484,748,1,1232
963,901,3,1864
425,165,10,590
62,228,6,290
579,392,9,971
65,486,10,551
899,278,4,1177
559,493,4,1052
689,208,4,897
777,209,8,986
966,768,3,1734
605,723,10,1328
121,779,8,900
396,4,7,400
743,202,6,945
99,304,5,403
115,9,7,124
675,363,10,1038
804,28,5,832
445,147,5,592
512,160,8,672
828,476,5,1304
163,803,6,966
547,371,6,918
203,239,10,442
969,34,4,1003
10,166,6,176
683,87,8,770
298,619,1,917
653,456,3,1109
569,479,9,1048
990,477,10,1467
905,163,1,1068
318,362,4,680
44,534,8,578
770,730,10,1500
636,131,2,767
828,778,9,1606
348,120,5,468
949,558,3,1507
256,502,7,758
548,811,10,1359
405,250,1,655
674,152,6,826
227,66,2,293
569,290,6,859
52,274,9,326
738,189,4,927
805,193,3,998
738,613,3,1351
672,358,4,1030
108,438,1,546
22,940,2,962
365,78,1,443
596,637,2,1233
470,972,7,1442
194,955,2,1149
609,832,10,1441
126,818,8,944
699,180,10,879
184,91,6,275
529,133,6,662
193,418,8,611
187,332,2,519
201,896,3,1097
385,421,8,806
355,971,6,1326
776,766,7,1542
854,905,3,1759
167,550,6,717
373,674,1,1047
557,129,5,686
619,645,5,1264
399,583,9,982
688,944,10,1632
232,864,10,1096
41,599,3,640
278,300,9,578
757,936,6,1693
809,248,1,1057
926,231,6,1157
335,406,7,741
822,922,3,1744
412,500,3,912
934,27,3,961
189,363,7,552
571,710,8,1281
392,439,6,831
655,494,10,1149
818,608,4,1426
376,612,4,988
1,611,2,612
721,735,3,1456
194,427,5,621
799,455,8,1254
23,625,5,648
236,427,5,663
328,51,8,379
252,657,2,909
91,364,9,455
93,683,7,776
83,367,7,450
760,864,7,1624
965,581,9,1546
487,719,7,1206
584,622,4,1206
499,573,9,1072
714,628,9,1342
471,321,5,792
852,233,5,1085
641,16,5,657
893,459,2,1352
874,571,5,1445
290,373,1,663
396,716,4,1112
822,641,8,1463
25,356,9,381
285,940,8,1225
477,556,5,1033
816,888,5,1704
223,412,1,635
30,955,4,985
419,564,6,983
505,427,10,932
585,158,5,743
693,293,2,986
469,998,7,1467
286,732,9,1018
221,393,9,614
879,845,10,1724
634,896,4,1530
425,682,9,1107
209,844,7,1053
296,767,3,1063
389,787,2,1176
713,904,2,1617
588,909,4,1497
256,612,8,868
708,265,6,973
399,821,2,1220
227,809,4,1036
974,587,10,1561
685,847,7,1532
317,342,10,659
729,706,1,1435
927,320,5,1247
660,778,3,1438
118,579,1,697
254,548,1,802
677,941,1,1618
404,156,7,560
709,616,3,1325
419,82,1,501
985,230,1,1215
50,201,5,251
809,472,3,1281
384,444,9,828
462,322,1,784
167,639,6,806
462,845,9,1307
651,746,5,1397
19,98,9,117
227,500,10,727
869,786,10,1655
263,943,7,1206
953,111,4,1064
355,521,1,876
363,54,9,417
172,622,6,794
75,698,5,773
467,78,6,545
33,302,3,335
624,916,2,1540
875,34,9,909
31,257,5,288
212,99,3,311
929,138,4,1067
821,510,1,1331
439,476,5,915
783,386,4,1169
584,560,3,1144
26,638,7,664
341,652,2,993
585,746,5,1331
172,422,5,594
71,93,1,164
121,220,10,341
349,940,4,1289
182,329,10,511
658,226,6,884
259,80,10,339
539,894,9,1433
919,136,4,1055
873,916,9,1789
998,856,3,1854
428,750,10,1178
24,175,6,199
802,221,10,1023
778,669,2,1447
894,147,3,1041
33,265,10,298
478,978,6,1456
980,131,1,1111
630,622,5,1252
561,421,8,982
194,718,9,912
28,361,1,389
351,807,10,1158
312,49,1,361
302,776,5,1078
540,297,2,837
523,594,2,1117
387,614,6,1001
788,124,2,912
467,237,1,704
699,445,8,1144
928,988,3,1916
182,994,3,1176
405,39,9,444
419,380,7,799
104,881,1,985
576,87,7,663
678,647,8,1325
425,961,6,1386
293,880,9,1173
631,180,10,811
483,782,2,1265
770,986,1,1756
588,909,6,1497
994,410,5,1404
606,311,7,917
11,775,9,786
32,517,5,549
243,169,10,412
521,154,9,675
700,318,9,1018
905,463,8,1368
678,677,9,1355
126,179,1,305
62,283,5,345
662,125,8,787
686,730,4,1416
695,9,9,704
738,611,9,1349
941,495,3,1436
26,611,1,637
273,868,3,1141
414,412,5,826
1,341,8,342
9,268,3,277
348,952,4,1300
676,806,1,1482
60,693,7,753
195,28,1,223
410,580,2,990
687,213,6,900
512,809,10,1321
438,731,6,1169
149,603,9,752
801,222,6,1023
333,381,4,714
101,261,8,362
338,393,9,731
631,390,6,1021
160,919,5,1079
998,486,1,1484
236,591,6,827
629,396,2,1025
531,376,5,907
432,633,2,1065
813,89,8,902
652,649,1,1301
147,881,7,1028
825,231,3,1056
240,167,3,407
38,116,6,154
676,586,2,1262
849,789,2,1638
6,648,3,654
251,448,5,699
768,898,1,1666
109,661,9,770
770,912,4,1682
836,449,2,1285
669,893,5,1562
710,593,3,1303
86,555,5,641
652,779,7,1431
91,312,10,403
464,514,2,978
419,560,10,979
268,279,3,547
877,266,3,1143
561,875,6,1436
346,296,3,642
920,628,2,1548
400,359,6,759
357,442,10,799
875,62,8,937
307,118,1,425
134,386,7,520
116,608,7,724
184,325,9,509
733,424,4,1157
92,531,1,623
385,336,3,721
70,776,1,846
798,690,9,1488
864,925,9,1789
310,812,10,1122
740,685,5,1425
2,108,3,110
822,407,3,1229
810,563,5,1373
965,543,9,1508
804,917,2,1721
615,965,10,1580
155,115,3,270
831,566,7,1397
318,51,6,369
981,928,6,1909
297,340,5,637
532,142,6,674
931,787,7,1718
243,358,10,601
481,932,1,1413
84,46,6,130
229,761,10,990
829,781,2,1610
140,620,8,760
606,58,9,664
50,22,2,72
295,51,7,346
28,106,4,134
906,233,10,1139
915,734,4,1649
513,801,6,1314
517,945,3,1462
256,210,3,466
267,615,8,882
760,396,9,1156
205,890,8,1095
155,877,2,1032
317,535,1,852
248,482,8,730
590,620,9,1210
76,362,1,438
484,323,1,807
528,910,8,1438
905,682,7,1587
106,616,6,722
572,319,3,891
57,354,3,411
101,343,1,444
460,400,8,860
832,265,1,1097
954,378,8,1332
86,261,7,347
797,652,6,1449
738,752,8,1490
624,481,9,1105
159,949,9,1108
175,283,10,458
10,823,10,833
735,660,1,1395
67,768,9,835
301,249,6,550
452,779,7,1231
8,325,9,333
333,873,1,1206
224,278,5,502
52,333,2,385
602,226,4,828
636,296,5,932
756,5,10,761
374,215,10,589
846,517,6,1363
382,785,8,1167
197,819,9,1016
72,350,2,422
360,62,6,422
339,562,6,901
66,83,10,149
713,975,8,1688
510,402,6,912
146,65,9,211
674,979,10,1653
366,108,4,474
73,209,9,282
671,800,9,1471
70,133,6,203
300,784,3,1084
29,865,4,894
84,954,10,1038
557,630,10,1187
917,745,7,1662
677,149,2,826
408,798,2,1206
773,804,4,1577
180,569,4,749
137,339,6,476
274,42,10,316
444,29,8,473
671,284,2,955
273,9,4,282
139,771,10,910
709,49,9,758
16,822,4,838
690,916,7,1606
760,65,6,825
265,167,10,432
548,425,2,973
292,611,2,903
54,968,8,1022
852,687,3,1539
329,905,6,1234
961,356,7,1317
196,21,8,217
491,984,2,1475
210,290,6,500
261,688,3,949
168,578,1,746
322,559,8,881
363,786,10,1149
153,919,7,1072
661,668,10,1329
718,242,7,960
226,912,8,1138
383,407,1,790
838,922,3,1760
245,755,5,1000
480,138,8,618
983,347,3,1330
515,28,4,543
253,252,3,505
959,517,10,1476
575,995,10,1570
878,110,5,988
814,188,3,1002
811,895,7,1706
652,790,1,1442
756,688,5,1444
358,349,7,707
628,898,7,1526
950,262,10,1212
403,48,6,451
872,548,8,1420
125,412,7,537
737,815,1,1552
621,887,9,1508
180,226,8,406
266,82,6,348
593,311,4,904
361,922,8,1283
569,820,4,1389
637,509,4,1146
988,374,1,1362
175,85,1,260
482,877,2,1359
248,132,9,380
263,476,1,739
998,560,9,1558
412,446,5,858
970,443,2,1413
152,178,4,330
590,448,6,1038
535,906,1,1441
674,922,5,1596
139,983,7,1122
165,485,4,650
596,263,1,859
788,348,2,1136
843,873,7,1716
851,865,4,1716
361,943,1,1304
850,186,4,1036
701,247,4,948
540,673,6,1213
513,91,4,604
125,333,3,458
135,108,4,243
650,135,8,785
740,538,6,1278
768,451,4,1219
452,368,8,820
933,753,4,1686
583,207,5,790
998,498,6,1496
343,978,7,1321
907,10,8,917
668,71,7,739
38,826,8,864
439,868,2,1307
185,549,10,734
711,22,4,733
927,283,3,1210
969,397,2,1366
363,93,2,456
557,877,8,1434
854,63,3,917
844,889,7,1733
683,899,9,1582
229,426,8,655
431,881,10,1312
717,924,3,1641
471,150,2,621
798,885,10,1683
743,855,3,1598
396,856,8,1252
765,544,1,1309
979,696,3,1675
15,24,6,39
394,834,7,1228
878,495,6,1373
99,631,2,730
198,396,8,594
820,629,5,1449
542,489,1,1031
377,278,1,655
377,601,10,978
515,268,1,783
698,514,10,1212
663,211,10,874
422,971,9,1393
363,742,4,1105
74,450,9,524
866,363,9,1229
477,627,2,1104
481,206,2,687
832,831,8,1663
888,864,2,1752
642,813,6,1455
960,841,9,1801
988,354,1,1342
282,32,6,314
884,906,1,1790
920,865,7,1785
202,702,4,904
626,885,2,1511
901,36,2,937
450,998,5,1448
765,274,5,1039
460,470,6,930
583,470,5,1053
451,501,8,952
58,832,2,890
850,657,3,1507
731,576,9,1307
575,50,9,625
747,574,8,1321
47,325,2,372
910,825,9,1735
904,81,9,985
219,458,3,677
828,667,10,1495
966,851,1,1817
558,324,6,882
872,25,6,897
20,165,5,185
781,105,10,886
551,158,10,709
510,475,7,985
163,182,5,345
855,786,2,1641
776,413,9,1189
166,44,10,210
661,348,5,1009
527,618,9,1145
454,35,3,489
957,581,9,1538
425,306,6,731
829,486,1,1315
905,80,1,985
372,16,5,388
166,27,2,193
823,0,1,823
573,56,5,629
296,86,9,382
2,767,9,769
491,110,7,601
41,248,8,289
485,498,10,983
428,749,10,1177
696,94,4,790
604,556,5,1160
490,497,4,987
317,709,1,1026
823,751,3,1574
707,220,7,927
489,242,4,731
112,545,3,657
347,728,2,1075
663,152,1,815
404,574,5,978
139,234,9,373
594,761,1,1355
369,477,5,846
57,321,3,378
881,156,1,1037
387,175,4,562
895,755,3,1650
36,613,5,649
178,598,1,776
993,355,5,1348
370,470,9,840
788,574,5,1362
969,743,2,1712
542,305,3,847
213,941,9,1154
136,936,3,1072
625,336,2,961
146,540,7,686
335,568,1,903
620,972,10,1592
663,268,9,931
912,713,10,1625
550,637,1,1187
993,707,4,1700
278,724,9,1002
911,856,3,1767
638,512,4,1150
922,818,5,1740
489,561,7,1050
98,994,10,1092
306,309,3,615
746,823,4,1569
337,842,8,1179
447,714,1,1161
650,63,1,713
152,141,9,293
607,170,7,777
787,393,4,1180
565,888,8,1453
588,658,6,1246
355,504,2,859
241,848,8,1089
251,413,10,664
40,826,10,866
649,757,3,1406
472,117,10,589
703,805,6,1508
102,706,6,808
409,168,1,577
437,492,10,929
33,312,7,345
460,97,2,557
443,620,4,1063
599,77,9,676
895,934,1,1829
719,889,7,1608
515,560,6,1075
22,302,4,324
726,830,10,1556
959,807,8,1766
76,255,7,331
382,813,9,1195
26,924,9,950
851,446,6,1297
431,990,1,1421
639,965,2,1604
785,532,8,1317
29,318,7,347
500,382,2,882
367,979,4,1346
284,436,5,720
427,351,7,778
64,716,7,780
99,281,10,380
342,881,3,1223
93,315,9,408
867,991,4,1858
136,556,9,692
793,509,2,1302
422,115,9,537
606,541,4,1147
833,754,10,1587
337,590,2,927
605,665,7,1270
656,144,9,800
434,883,8,1317
676,667,7,1343
400,935,4,1335
396,532,5,928
929,961,2,1890
515,385,8,900
32,851,10,883
89,820,1,909
947,975,3,1922
365,452,4,817
231,436,5,667
726,49,1,775
887,895,6,1782
358,430,8,788
249,22,1,271
306,435,6,741
619,755,10,1374
718,146,6,864
854,593,10,1447
848,215,7,1063
289,981,5,1270
746,332,6,1078
147,92,10,239
890,633,3,1523
986,529,5,1515
532,604,1,1136
244,838,4,1082
39,321,7,360
243,317,5,560
502,435,7,937
850,198,6,1048
916,10,8,926
978,926,4,1904
948,193,5,1141
104,182,7,286
777,186,1,963
17,721,7,738
941,396,10,1337
926,608,2,1534
238,484,8,722
373,522,5,895
37,262,4,299
655,722,9,1377
311,139,8,450
761,507,10,1268
73,256,8,329
379,860,10,1239
241,802,2,1043
772,445,8,1217
11,557,10,568
960,797,7,1757
586,47,2,633
611,348,9,959
341,55,8,396
882,140,5,1022
398,530,7,928
536,644,1,1180
765,329,8,1094
810,621,6,1431
244,280,9,524
412,131,8,543
24,417,1,441
753,353,1,1106
35,777,3,812
182,480,8,662
948,106,6,1054
797,897,10,1694
629,595,9,1224
474,973,9,1447
154,225,3,379
113,345,8,458
37,633,5,670
348,75,5,423
265,813,1,1078
322,447,9,769
114,42,5,156
502,320,7,822
552,564,5,1116
438,684,4,1122
470,318,6,788
385,593,7,978
79,670,3,749
646,905,9,1551
476,433,9,909
91,169,1,260
61,941,7,1002
103,901,8,1004
466,726,1,1192
762,191,9,953
48,587,4,635
819,830,5,1649
87,432,7,519
349,16,9,365
421,589,5,1010
486,497,2,983
238,107,2,345
438,190,5,628
89,654,2,743
527,865,10,1392
829,414,2,1243
352,242,9,594
453,903,1,1356
75,592,5,667
717,127,8,844
366,63,1,429
573,384,3,957
56,342,1,398
649,688,4,1337
254,467,2,721
523,94,3,617
231,276,9,507
524,942,2,1466
132,448,7,580
930,684,2,1614
953,29,10,982
199,85,5,284
399,935,4,1334
165,967,3,1132
539,604,7,1143
128,443,8,571
992,211,1,1203
91,550,1,641
194,842,10,1036
249,326,3,575
431,34,9,465
953,295,3,1248
974,27,2,1001
932,679,9,1611
440,735,9,1175
410,833,2,1243
584,86,1,670
43,912,3,955
253,588,3,841
282,208,3,490
364,460,8,824
708,713,3,1421
560,387,2,947
444,711,7,1155
743,296,8,1039
94,797,2,891
731,777,4,1508
11,189,1,200
711,22,9,733
549,693,5,1242
727,315,5,1042
757,40,2,797
332,422,3,754
855,482,2,1337
95,496,9,591
622,773,10,1395
254,938,3,1192
443,417,6,860
193,146,8,339
515,323,5,838
871,583,7,1454
148,144,7,292
114,430,8,544
913,907,6,1820
796,537,5,1333
976,918,6,1894
172,365,8,537
285,163,6,448
694,689,4,1383
224,630,5,854
876,483,1,1359
488,204,8,692
392,418,2,810
341,741,2,1082
231,193,3,424
204,641,10,845
205,466,10,671
841,869,8,1710
474,941,8,1415
57,29,8,86
892,178,7,1070
169,665,10,834
574,963,9,1537
961,657,3,1618
257,100,6,357
