,p,q,f,out
3779,230,41,9,189
3780,158,84,1,242
3781,840,635,2,1475
3782,419,31,3,450
3783,509,683,6,-174
3784,635,75,6,560
3785,740,68,8,672
3786,393,876,8,-483
3787,861,992,5,-131
3788,494,147,6,347
3789,369,951,5,-582
3790,606,708,2,1314
3791,502,683,1,1185
3792,469,35,10,434
3793,607,770,10,-163
3794,379,45,9,334
3795,133,376,5,-243
3796,747,976,1,1723
3797,338,657,7,-319
3798,419,249,5,170
3799,642,658,4,1300
3800,724,867,9,-143
3801,629,246,1,875
3802,355,219,1,574
3803,964,830,2,1794
3804,556,274,7,282
3805,534,632,4,1166
3806,929,786,10,143
3807,669,215,9,454
3808,837,2,4,839
3809,53,412,1,465
3810,657,913,2,1570
3811,819,566,3,1385
3812,767,752,2,1519
3813,652,842,4,1494
3814,376,337,5,39
3815,394,743,9,-349
3816,638,329,4,967
3817,584,780,2,1364
3818,919,418,4,1337
3819,370,217,3,587
3820,567,871,2,1438
3821,658,811,8,-153
3822,167,198,10,-31
3823,548,932,2,1480
3824,989,304,8,685
3825,989,327,10,662
3826,351,976,6,-625
3827,492,978,4,1470
3828,278,413,3,691
3829,734,51,5,683
3830,520,750,6,-230
3831,317,202,6,115
3832,724,20,7,704
3833,696,948,3,1644
3834,970,889,3,1859
3835,107,130,3,237
3836,606,906,4,1512
3837,431,674,3,1105
3838,482,810,5,-328
3839,955,825,8,130
3840,972,769,6,203
3841,202,605,8,-403
3842,364,270,4,634
3843,474,892,4,1366
3844,260,255,5,5
3845,576,576,5,0
3846,369,19,10,350
3847,376,372,4,748
3848,198,79,8,119
3849,496,779,5,-283
3850,712,672,6,40
3851,974,851,8,123
3852,968,308,9,660
3853,664,663,8,1
3854,617,369,2,986
3855,45,672,8,-627
3856,497,930,9,-433
3857,225,456,4,681
3858,248,466,8,-218
3859,549,698,8,-149
3860,137,990,8,-853
3861,571,442,4,1013
3862,522,579,6,-57
3863,514,633,7,-119
3864,347,480,4,827
3865,899,127,6,772
3866,944,593,10,351
3867,73,167,8,-94
3868,137,10,8,127
3869,803,804,4,1607
3870,584,245,5,339
3871,957,811,7,146
3872,23,332,9,-309
3873,92,584,3,676
3874,800,423,3,1223
3875,981,680,3,1661
3876,706,118,2,824
3877,443,846,3,1289
3878,502,682,8,-180
3879,727,993,4,1720
3880,618,640,4,1258
3881,428,277,4,705
3882,621,861,10,-240
3883,481,806,7,-325
3884,628,758,1,1386
3885,134,388,4,522
3886,643,268,5,375
3887,746,349,6,397
3888,421,307,7,114
3889,598,992,6,-394
3890,562,679,10,-117
3891,239,608,5,-369
3892,643,671,1,1314
3893,722,911,5,-189
3894,104,580,2,684
3895,983,301,9,682
3896,564,822,9,-258
3897,261,222,8,39
3898,6,952,4,958
3899,750,755,6,-5
3900,465,143,2,608
3901,282,422,7,-140
3902,134,553,7,-419
3903,564,744,3,1308
3904,712,549,9,163
3905,81,527,5,-446
3906,858,845,2,1703
3907,656,288,7,368
3908,545,611,5,-66
3909,989,411,6,578
3910,267,372,6,-105
3911,282,314,5,-32
3912,789,831,3,1620
3913,354,699,10,-345
3914,801,701,4,1502
3915,3,332,6,-329
3916,279,850,7,-571
3917,30,785,3,815
3918,220,787,9,-567
3919,179,156,7,23
3920,256,537,8,-281
3921,41,185,3,226
3922,400,915,5,-515
3923,546,922,3,1468
3924,263,428,10,-165
3925,917,20,5,897
3926,209,535,6,-326
3927,334,875,5,-541
3928,658,941,5,-283
3929,933,71,3,1004
3930,585,140,8,445
3931,683,406,5,277
3932,642,542,10,100
3933,552,171,6,381
3934,706,691,2,1397
3935,998,730,10,268
3936,236,768,9,-532
3937,377,543,6,-166
3938,896,112,1,1008
3939,209,276,6,-67
3940,344,169,5,175
3941,517,678,5,-161
3942,731,929,3,1660
3943,547,13,1,560
3944,758,870,5,-112
3945,891,473,9,418
3946,805,128,4,933
3947,322,866,6,-544
3948,804,831,6,-27
3949,645,757,7,-112
3950,101,306,8,-205
3951,743,977,2,1720
3952,493,828,2,1321
3953,31,610,1,641
3954,426,466,5,-40
3955,481,662,1,1143
3956,663,452,2,1115
3957,582,696,7,-114
3958,522,836,4,1358
3959,56,799,3,855
3960,741,449,7,292
3961,8,138,3,146
3962,146,151,6,-5
3963,597,301,2,898
3964,725,804,9,-79
3965,830,809,7,21
3966,178,47,7,131
3967,400,630,9,-230
3968,400,806,1,1206
3969,184,0,6,184
3970,142,892,6,-750
3971,114,788,5,-674
3972,508,300,9,208
3973,614,434,1,1048
3974,604,127,7,477
3975,901,6,2,907
3976,987,488,6,499
3977,335,410,1,745
3978,782,582,9,200
3979,927,277,2,1204
3980,494,183,5,311
3981,855,271,1,1126
3982,968,513,5,455
3983,84,486,3,570
3984,122,613,9,-491
3985,712,563,4,1275
3986,315,37,6,278
3987,886,391,5,495
3988,370,702,10,-332
3989,478,384,7,94
3990,230,622,9,-392
3991,249,95,8,154
3992,76,336,5,-260
3993,211,709,6,-498
3994,903,204,5,699
3995,881,403,8,478
3996,853,275,6,578
3997,393,654,3,1047
3998,926,75,2,1001
3999,899,695,2,1594
4000,999,209,3,1208
4001,128,582,10,-454
4002,58,94,5,-36
4003,106,912,8,-806
4004,333,473,3,806
4005,90,393,3,483
4006,980,639,5,341
4007,203,423,8,-220
4008,964,777,2,1741
4009,110,639,1,749
4010,7,164,10,-157
4011,386,892,6,-506
4012,28,376,5,-348
4013,750,670,3,1420
4014,944,944,2,1888
4015,41,756,6,-715
4016,88,992,1,1080
4017,141,273,4,414
4018,957,807,2,1764
4019,740,32,8,708
4020,151,167,6,-16
4021,152,790,4,942
4022,876,227,2,1103
4023,787,274,7,513
4024,793,421,8,372
4025,691,994,2,1685
4026,692,198,2,890
4027,222,653,8,-431
4028,57,675,3,732
4029,552,789,5,-237
4030,235,83,5,152
4031,219,640,4,859
4032,44,316,5,-272
4033,163,418,10,-255
4034,797,563,7,234
4035,39,251,6,-212
4036,69,167,6,-98
4037,465,933,8,-468
4038,291,266,2,557
4039,98,16,6,82
4040,919,336,2,1255
4041,388,356,6,32
4042,503,475,2,978
4043,314,591,8,-277
4044,234,378,9,-144
4045,224,515,9,-291
4046,86,31,8,55
4047,964,142,2,1106
4048,619,761,9,-142
4049,84,92,4,176
4050,304,183,9,121
4051,573,595,10,-22
4052,612,662,6,-50
4053,693,963,6,-270
4054,411,477,9,-66
4055,88,121,7,-33
4056,584,207,7,377
4057,418,764,2,1182
4058,395,472,9,-77
4059,154,490,7,-336
4060,717,56,7,661
4061,687,994,7,-307
4062,517,383,4,900
4063,704,536,3,1240
4064,788,656,9,132
4065,49,762,4,811
4066,924,108,7,816
4067,435,51,3,486
4068,203,375,2,578
4069,586,97,8,489
4070,665,709,2,1374
4071,354,17,8,337
4072,318,202,3,520
4073,107,680,9,-573
4074,887,200,9,687
4075,120,381,3,501
4076,318,490,7,-172
4077,650,675,9,-25
4078,701,799,10,-98
4079,341,858,3,1199
4080,81,281,3,362
4081,533,307,2,840
4082,726,349,5,377
4083,632,734,4,1366
4084,771,700,7,71
4085,64,709,9,-645
4086,250,525,2,775
4087,542,199,6,343
4088,208,554,9,-346
4089,66,707,8,-641
4090,75,775,4,850
4091,904,668,10,236
4092,164,190,9,-26
4093,318,821,6,-503
4094,349,626,6,-277
4095,550,631,10,-81
4096,958,973,2,1931
4097,494,335,8,159
4098,389,447,7,-58
4099,576,396,5,180
4100,359,537,4,896
4101,391,826,7,-435
4102,67,376,4,443
4103,782,144,4,926
4104,319,925,6,-606
4105,370,360,7,10
4106,468,459,7,9
4107,504,620,5,-116
4108,146,187,5,-41
4109,767,232,7,535
4110,912,911,9,1
4111,463,332,3,795
4112,217,16,4,233
4113,332,526,4,858
4114,235,42,5,193
4115,99,863,10,-764
4116,318,493,7,-175
4117,402,898,8,-496
4118,484,35,7,449
4119,793,711,10,82
4120,142,529,4,671
4121,249,622,8,-373
4122,125,957,5,-832
4123,110,542,9,-432
4124,603,258,9,345
4125,265,35,10,230
4126,193,92,10,101
4127,510,607,6,-97
4128,860,119,8,741
4129,226,990,10,-764
4130,811,51,4,862
4131,64,130,1,194
4132,227,579,5,-352
4133,46,583,3,629
4134,899,562,2,1461
4135,313,32,7,281
4136,578,730,2,1308
4137,830,625,4,1455
4138,647,408,7,239
4139,137,941,7,-804
4140,998,530,8,468
4141,182,61,10,121
4142,4,149,8,-145
4143,420,14,2,434
4144,74,190,4,264
4145,522,744,1,1266
4146,552,461,9,91
4147,313,450,1,763
4148,249,718,6,-469
4149,845,784,3,1629
4150,90,652,2,742
4151,693,569,1,1262
4152,466,274,4,740
4153,669,617,5,52
4154,638,922,6,-284
4155,189,979,8,-790
4156,310,654,9,-344
4157,387,455,1,842
4158,968,939,9,29
4159,910,61,6,849
4160,87,694,8,-607
4161,569,907,5,-338
4162,290,874,8,-584
4163,952,619,9,333
4164,613,927,10,-314
4165,427,252,8,175
4166,737,859,7,-122
4167,17,466,5,-449
4168,425,707,3,1132
4169,450,89,2,539
4170,430,328,2,758
4171,793,82,9,711
4172,152,999,2,1151
4173,355,415,6,-60
4174,882,834,4,1716
4175,824,186,1,1010
4176,978,764,10,214
4177,435,328,1,763
4178,244,736,6,-492
4179,671,293,2,964
4180,582,693,5,-111
4181,681,619,5,62
4182,74,173,1,247
4183,647,517,9,130
4184,36,398,1,434
4185,795,707,3,1502
4186,985,592,4,1577
4187,921,159,1,1080
4188,935,618,3,1553
4189,375,484,1,859
4190,677,7,9,670
4191,158,518,7,-360
4192,316,910,3,1226
4193,528,40,8,488
4194,713,169,8,544
4195,934,940,7,-6
4196,262,870,10,-608
4197,709,313,2,1022
4198,590,371,6,219
4199,208,547,3,755
4200,450,56,6,394
4201,274,304,7,-30
4202,254,285,5,-31
4203,22,395,2,417
4204,985,174,10,811
4205,678,420,9,258
4206,241,477,4,718
4207,391,31,1,422
4208,877,912,5,-35
4209,217,96,1,313
4210,223,694,4,917
4211,368,852,3,1220
4212,900,755,1,1655
4213,889,367,5,522
4214,838,469,3,1307
4215,272,336,2,608
4216,263,855,10,-592
4217,443,804,6,-361
4218,123,353,4,476
4219,66,987,1,1053
4220,209,994,5,-785
4221,28,644,8,-616
4222,607,335,10,272
4223,418,189,1,607
4224,35,756,3,791
4225,80,387,7,-307
4226,255,717,10,-462
4227,465,160,4,625
4228,288,546,10,-258
4229,741,843,10,-102
4230,524,562,6,-38
4231,302,469,2,771
4232,132,778,3,910
4233,154,260,2,414
4234,479,979,10,-500
4235,136,767,10,-631
4236,552,885,8,-333
4237,572,745,6,-173
4238,2,820,9,-818
4239,998,894,5,104
4240,135,135,7,0
4241,224,27,4,251
4242,37,631,5,-594
4243,362,916,8,-554
4244,16,872,3,888
4245,509,363,6,146
4246,158,852,5,-694
4247,722,532,10,190
4248,850,843,10,7
4249,49,334,2,383
4250,134,49,8,85
4251,315,226,6,89
4252,189,197,1,386
4253,948,970,1,1918
4254,779,448,3,1227
4255,58,164,9,-106
4256,390,233,4,623
4257,445,548,10,-103
4258,121,600,9,-479
4259,55,817,1,872
4260,283,54,2,337
4261,532,65,10,467
4262,820,187,1,1007
4263,251,569,5,-318
4264,364,523,8,-159
4265,398,918,10,-520
4266,838,963,4,1801
4267,328,151,4,479
4268,41,850,7,-809
4269,527,261,6,266
4270,645,653,2,1298
4271,308,905,4,1213
4272,465,594,7,-129
4273,875,441,10,434
4274,458,27,8,431
4275,289,110,8,179
4276,398,89,6,309
4277,7,663,1,670
4278,479,342,7,137
4279,954,185,3,1139
4280,410,526,4,936
4281,22,495,7,-473
4282,497,275,8,222
4283,350,936,7,-586
4284,940,712,7,228
4285,149,370,7,-221
4286,799,809,10,-10
4287,727,690,1,1417
4288,413,659,6,-246
4289,18,525,10,-507
4290,548,290,10,258
4291,250,666,7,-416
4292,728,961,2,1689
4293,365,903,4,1268
4294,390,112,5,278
4295,21,312,8,-291
4296,112,51,10,61
4297,763,10,7,753
4298,130,880,3,1010
4299,332,1,2,333
4300,926,504,5,422
4301,466,768,3,1234
4302,873,644,1,1517
4303,490,384,2,874
4304,599,516,7,83
4305,604,794,9,-190
4306,451,336,1,787
4307,919,438,4,1357
4308,369,445,5,-76
4309,180,221,4,401
4310,237,584,6,-347
4311,419,48,9,371
4312,559,800,6,-241
4313,198,863,3,1061
4314,918,406,9,512
4315,170,301,1,471
4316,460,2,9,458
4317,177,823,10,-646
4318,978,398,10,580
4319,365,725,1,1090
4320,345,13,7,332
4321,294,221,9,73
4322,13,461,4,474
4323,758,578,6,180
4324,23,636,3,659
4325,866,298,3,1164
4326,675,935,9,-260
4327,512,200,1,712
4328,148,812,2,960
4329,829,733,3,1562
4330,545,324,8,221
4331,233,102,4,335
4332,320,51,2,371
4333,473,528,2,1001
4334,820,664,8,156
4335,80,374,10,-294
4336,115,933,8,-818
4337,468,982,2,1450
4338,940,934,4,1874
4339,750,126,5,624
4340,825,849,7,-24
4341,329,493,8,-164
4342,405,315,4,720
4343,577,872,3,1449
4344,750,444,1,1194
4345,250,443,7,-193
4346,135,881,8,-746
4347,793,891,6,-98
4348,407,598,3,1005
4349,642,8,2,650
4350,696,37,3,733
4351,257,896,8,-639
4352,507,852,8,-345
4353,81,734,9,-653
4354,767,246,2,1013
4355,633,339,8,294
4356,665,90,6,575
4357,555,152,10,403
4358,663,196,1,859
4359,122,34,1,156
4360,618,879,2,1497
4361,851,263,5,588
4362,870,570,4,1440
4363,436,223,9,213
4364,292,956,9,-664
4365,935,833,10,102
4366,58,576,5,-518
4367,799,329,2,1128
4368,294,739,7,-445
4369,925,994,2,1919
4370,39,186,1,225
4371,734,320,7,414
4372,248,14,5,234
4373,992,875,9,117
4374,162,284,3,446
4375,695,507,10,188
4376,378,825,5,-447
4377,309,439,2,748
4378,141,113,10,28
4379,934,990,9,-56
4380,473,350,4,823
4381,610,994,7,-384
4382,188,191,5,-3
4383,6,745,8,-739
4384,468,624,6,-156
4385,841,967,8,-126
4386,630,541,7,89
4387,382,775,3,1157
4388,539,292,7,247
4389,746,886,8,-140
4390,947,871,5,76
4391,616,236,3,852
4392,100,15,2,115
4393,81,572,5,-491
4394,925,588,6,337
4395,842,568,3,1410
4396,894,94,5,800
4397,748,276,5,472
4398,82,64,5,18
4399,206,87,5,119
4400,539,881,6,-342
4401,760,63,9,697
4402,588,738,6,-150
4403,184,769,7,-585
4404,222,362,1,584
4405,622,783,8,-161
4406,112,613,5,-501
4407,592,521,10,71
4408,552,169,9,383
4409,612,758,1,1370
4410,577,585,7,-8
4411,79,761,7,-682
4412,902,726,10,176
4413,904,134,5,770
4414,985,293,2,1278
4415,576,420,2,996
4416,273,820,2,1093
4417,799,852,8,-53
4418,323,415,5,-92
4419,697,527,3,1224
4420,843,124,9,719
4421,783,155,10,628
4422,456,438,3,894
4423,537,243,7,294
4424,418,447,3,865
4425,322,949,2,1271
4426,620,711,8,-91
4427,479,592,8,-113
4428,419,219,9,200
4429,156,271,4,427
4430,57,651,4,708
4431,111,747,3,858
4432,514,437,10,77
4433,516,202,7,314
4434,275,908,8,-633
4435,101,81,10,20
4436,28,505,10,-477
4437,437,623,9,-186
4438,48,924,6,-876
4439,230,629,4,859
4440,45,717,6,-672
4441,717,667,5,50
4442,400,282,9,118
4443,79,776,8,-697
4444,644,696,1,1340
4445,980,159,7,821
4446,68,327,3,395
4447,898,485,6,413
4448,80,449,6,-369
4449,243,598,5,-355
4450,357,316,4,673
4451,173,708,4,881
4452,406,136,3,542
4453,171,37,8,134
4454,717,566,2,1283
4455,273,164,1,437
4456,773,594,10,179
4457,805,764,3,1569
4458,574,592,4,1166
4459,811,714,3,1525
4460,784,669,4,1453
4461,476,20,7,456
4462,603,495,4,1098
4463,853,846,2,1699
4464,166,518,5,-352
4465,245,394,5,-149
4466,847,884,10,-37
4467,214,171,9,43
4468,892,746,4,1638
4469,382,21,3,403
4470,82,316,5,-234
4471,580,179,5,401
4472,279,862,5,-583
4473,79,50,4,129
4474,305,311,5,-6
4475,227,957,9,-730
4476,508,273,1,781
4477,744,246,4,990
4478,524,284,8,240
4479,879,616,1,1495
4480,990,923,4,1913
4481,821,937,3,1758
4482,571,903,1,1474
4483,695,477,7,218
4484,586,297,5,289
4485,775,16,8,759
4486,130,374,5,-244
4487,526,981,10,-455
4488,150,749,9,-599
4489,728,510,7,218
4490,140,352,10,-212
4491,693,735,10,-42
4492,176,567,3,743
4493,772,139,10,633
4494,815,714,3,1529
4495,265,135,2,400
4496,735,351,3,1086
4497,927,271,8,656
4498,703,586,5,117
4499,437,257,6,180
4500,617,724,2,1341
4501,724,819,3,1543
4502,375,820,9,-445
4503,361,361,4,722
4504,834,217,3,1051
4505,799,378,1,1177
4506,124,798,4,922
4507,706,587,10,119
4508,265,297,4,562
4509,134,823,3,957
4510,344,78,10,266
4511,255,40,6,215
4512,894,815,6,79
4513,910,372,8,538
4514,876,551,8,325
4515,13,109,10,-96
4516,840,10,10,830
4517,371,217,5,154
4518,552,652,6,-100
4519,342,180,5,162
4520,746,590,3,1336
4521,371,993,1,1364
4522,629,803,6,-174
4523,776,169,6,607
4524,495,906,6,-411
4525,161,825,2,986
4526,622,286,6,336
4527,837,590,1,1427
4528,344,444,7,-100
4529,775,387,8,388
4530,626,812,7,-186
4531,855,23,2,878
4532,592,903,7,-311
4533,942,314,3,1256
4534,755,941,10,-186
4535,351,621,2,972
4536,207,166,9,41
4537,278,50,1,328
4538,843,532,1,1375
4539,204,837,9,-633
4540,774,59,6,715
4541,997,235,3,1232
4542,161,38,1,199
4543,980,203,8,777
4544,852,929,8,-77
4545,648,998,2,1646
4546,871,903,8,-32
4547,817,587,5,230
4548,263,237,10,26
4549,584,867,5,-283
4550,852,271,1,1123
4551,651,339,3,990
4552,532,42,2,574
4553,790,649,2,1439
4554,726,484,1,1210
4555,496,703,8,-207
4556,434,29,2,463
4557,595,195,5,400
4558,833,255,8,578
4559,36,723,9,-687
4560,945,870,7,75
4561,824,584,10,240
4562,195,140,9,55
4563,441,447,10,-6
4564,73,76,4,149
4565,959,438,2,1397
4566,473,775,5,-302
4567,250,603,1,853
4568,758,83,6,675
4569,765,883,10,-118
4570,916,249,1,1165
4571,205,966,1,1171
4572,882,223,3,1105
4573,740,257,3,997
4574,792,796,1,1588
4575,73,526,4,599
4576,707,242,8,465
4577,170,195,5,-25
4578,642,453,7,189
4579,396,100,10,296
4580,955,556,1,1511
4581,538,385,4,923
4582,504,892,9,-388
4583,899,226,10,673
4584,495,915,3,1410
4585,776,207,10,569
4586,50,335,3,385
4587,799,423,4,1222
4588,952,730,4,1682
4589,884,382,3,1266
4590,17,765,3,782
4591,211,638,5,-427
4592,979,555,9,424
4593,952,303,1,1255
4594,525,412,4,937
4595,539,995,10,-456
4596,528,271,3,799
4597,597,593,6,4
4598,729,535,2,1264
4599,333,215,2,548
4600,690,579,6,111
4601,863,218,1,1081
4602,503,226,5,277
4603,460,866,7,-406
4604,507,245,3,752
4605,471,957,8,-486
4606,317,560,3,877
4607,127,854,1,981
4608,144,328,10,-184
4609,180,733,6,-553
4610,788,843,9,-55
4611,54,665,7,-611
4612,199,933,3,1132
4613,314,649,8,-335
4614,258,553,8,-295
4615,319,176,9,143
4616,379,376,2,755
4617,852,883,10,-31
4618,336,180,5,156
4619,261,285,3,546
4620,927,642,5,285
4621,415,164,10,251
4622,94,206,9,-112
4623,951,867,6,84
4624,543,631,5,-88
4625,450,739,7,-289
4626,92,185,5,-93
4627,652,234,7,418
4628,874,411,7,463
4629,906,229,8,677
4630,113,31,5,82
4631,392,766,2,1158
4632,628,195,9,433
4633,822,327,4,1149
4634,642,852,7,-210
4635,934,824,9,110
4636,295,534,3,829
4637,742,28,2,770
4638,49,390,7,-341
4639,749,334,9,415
4640,889,69,8,820
4641,210,75,10,135
4642,660,296,4,956
4643,408,682,8,-274
4644,560,472,5,88
4645,475,881,9,-406
4646,601,975,4,1576
4647,51,218,3,269
4648,322,191,10,131
4649,240,289,3,529
4650,66,927,2,993
4651,129,150,3,279
4652,169,727,9,-558
4653,924,725,8,199
4654,929,209,7,720
4655,884,471,6,413
4656,406,730,7,-324
4657,682,990,2,1672
4658,61,921,6,-860
4659,166,818,1,984
4660,217,575,10,-358
4661,923,685,2,1608
4662,478,374,10,104
4663,294,719,8,-425
4664,274,325,9,-51
4665,852,714,6,138
4666,846,793,4,1639
4667,980,551,2,1531
4668,615,796,8,-181
4669,712,614,7,98
4670,461,858,5,-397
4671,979,156,4,1135
4672,851,914,6,-63
4673,758,93,6,665
4674,780,689,9,91
4675,807,466,8,341
4676,478,999,8,-521
4677,799,232,4,1031
4678,508,438,3,946
4679,473,108,6,365
4680,447,461,7,-14
4681,64,601,8,-537
4682,295,773,2,1068
4683,640,472,3,1112
4684,768,527,7,241
4685,268,984,1,1252
4686,794,687,2,1481
4687,894,398,6,496
4688,979,645,9,334
4689,593,988,3,1581
4690,220,797,2,1017
4691,161,278,5,-117
4692,943,138,10,805
4693,23,391,10,-368
4694,883,243,1,1126
4695,648,408,2,1056
4696,594,949,1,1543
4697,355,126,3,481
4698,452,551,1,1003
4699,484,748,8,-264
4700,475,475,5,0
4701,568,469,7,99
4702,280,925,1,1205
4703,278,98,1,376
4704,593,95,6,498
4705,917,68,9,849
4706,696,17,4,713
4707,746,356,1,1102
4708,852,566,3,1418
4709,842,21,7,821
4710,113,789,4,902
4711,458,488,5,-30
4712,137,52,3,189
4713,891,995,9,-104
4714,88,997,6,-909
4715,69,85,8,-16
4716,758,231,3,989
4717,252,877,6,-625
4718,745,12,1,757
4719,176,470,5,-294
4720,707,149,3,856
4721,858,430,5,428
4722,213,657,10,-444
4723,112,57,7,55
4724,141,766,3,907
4725,361,900,4,1261
4726,174,376,9,-202
4727,496,776,10,-280
4728,801,102,4,903
4729,417,829,3,1246
4730,605,342,1,947
4731,458,825,9,-367
4732,825,247,8,578
4733,743,733,1,1476
4734,695,980,1,1675
4735,588,262,2,850
4736,921,956,5,-35
4737,812,441,8,371
4738,73,626,5,-553
4739,125,748,7,-623
4740,180,461,7,-281
4741,610,263,2,873
4742,682,683,1,1365
4743,740,324,3,1064
4744,954,930,2,1884
4745,824,981,8,-157
4746,482,868,4,1350
4747,979,346,3,1325
4748,742,116,2,858
4749,837,581,2,1418
4750,223,239,10,-16
4751,864,30,9,834
4752,151,926,6,-775
4753,690,418,3,1108
4754,209,78,8,131
4755,617,627,4,1244
4756,588,169,2,757
4757,509,920,7,-411
4758,654,110,5,544
4759,636,482,9,154
4760,790,81,8,709
4761,732,665,3,1397
4762,71,824,9,-753
4763,287,914,8,-627
4764,458,87,1,545
4765,645,327,1,972
4766,892,493,10,399
4767,410,615,1,1025
4768,478,372,7,106
4769,87,814,5,-727
4770,583,212,8,371
4771,12,510,10,-498
4772,735,520,2,1255
4773,23,304,4,327
4774,70,639,3,709
4775,82,359,7,-277
4776,258,630,5,-372
4777,530,145,7,385
4778,759,870,10,-111
4779,894,994,1,1888
4780,596,452,1,1048
4781,750,456,5,294
4782,649,355,4,1004
4783,9,369,2,378
4784,116,274,8,-158
4785,144,677,3,821
4786,739,302,2,1041
4787,287,396,10,-109
4788,786,536,4,1322
4789,784,688,3,1472
4790,231,598,6,-367
4791,146,778,8,-632
4792,548,169,5,379
4793,503,346,2,849
4794,867,138,5,729
4795,850,498,8,352
4796,339,227,8,112
4797,842,358,1,1200
4798,757,924,9,-167
4799,511,609,9,-98
4800,320,696,9,-376
4801,840,905,4,1745
4802,32,118,3,150
4803,479,460,10,19
4804,386,833,3,1219
4805,28,456,4,484
4806,460,313,1,773
4807,521,931,4,1452
4808,169,633,6,-464
4809,464,250,7,214
4810,93,144,1,237
4811,675,75,9,600
4812,449,748,8,-299
4813,335,246,8,89
4814,469,607,10,-138
4815,141,387,6,-246
4816,508,132,9,376
4817,775,861,8,-86
4818,150,530,6,-380
4819,506,978,4,1484
4820,69,386,1,455
4821,455,423,10,32
4822,613,494,8,119
4823,744,74,2,818
4824,669,185,10,484
4825,675,31,10,644
4826,583,83,8,500
4827,318,329,5,-11
4828,319,612,5,-293
4829,773,799,9,-26
4830,800,913,3,1713
4831,220,340,1,560
4832,993,197,1,1190
4833,780,494,9,286
4834,77,181,9,-104
4835,513,318,2,831
4836,965,94,8,871
4837,814,191,4,1005
4838,870,406,7,464
4839,599,267,4,866
4840,952,476,4,1428
4841,67,198,4,265
4842,711,483,10,228
4843,103,260,9,-157
4844,415,600,9,-185
4845,97,992,2,1089
4846,134,114,4,248
4847,347,820,2,1167
4848,620,983,6,-363
4849,255,666,9,-411
4850,123,23,8,100
4851,556,313,7,243
4852,622,557,1,1179
4853,568,233,2,801
4854,137,937,7,-800
4855,49,202,1,251
4856,602,353,7,249
4857,948,971,2,1919
4858,691,339,7,352
4859,375,623,7,-248
4860,464,645,3,1109
4861,300,394,4,694
4862,356,291,10,65
4863,597,431,7,166
4864,153,21,2,174
4865,38,1,10,37
4866,595,535,9,60
4867,229,198,6,31
4868,984,526,9,458
4869,799,566,6,233
4870,719,465,5,254
4871,646,371,10,275
4872,874,873,10,1
4873,274,349,5,-75
4874,672,797,4,1469
4875,866,203,4,1069
4876,452,450,2,902
4877,412,432,2,844
4878,963,324,7,639
4879,316,742,8,-426
4880,825,716,3,1541
4881,930,903,1,1833
4882,571,542,1,1113
4883,984,822,7,162
4884,84,451,8,-367
4885,640,705,7,-65
4886,469,126,9,343
4887,62,465,8,-403
4888,703,534,10,169
4889,846,328,10,518
4890,691,325,8,366
4891,286,249,6,37
4892,260,993,1,1253
4893,272,697,9,-425
4894,535,605,1,1140
4895,940,896,10,44
4896,799,688,5,111
4897,515,203,9,312
4898,384,206,7,178
