p,q,f,out
488,338,6,826
440,271,9,711
599,41,1,640
762,626,2,1388
903,511,2,1414
156,712,7,868
978,927,1,1905
756,965,6,1721
109,568,4,677
202,320,5,522
607,679,7,1286
551,552,3,1103
675,463,5,1138
493,668,6,1161
155,607,8,762
673,884,7,1557
981,161,7,1142
336,876,1,1212
516,39,5,555
418,308,7,726
692,345,7,1037
639,371,7,1010
372,165,7,537
797,846,7,1643
157,441,8,598
910,812,1,1722
683,241,6,924
782,753,2,1535
728,963,10,1691
341,985,5,1326
127,248,2,375
564,858,5,1422
793,101,10,894
276,101,2,377
294,132,3,426
863,231,3,1094
179,383,5,562
286,225,3,511
563,110,1,673
714,78,10,792
752,204,6,956
267,80,4,347
579,482,7,1061
55,628,5,683
448,489,7,937
577,734,8,1311
580,891,10,1471
953,268,1,1221
802,666,2,1468
141,176,5,317
183,775,3,958
467,993,3,1460
875,660,10,1535
989,821,6,1810
172,204,3,376
97,873,4,970
137,532,2,669
957,772,6,1729
24,364,1,388
21,871,10,892
389,232,6,621
89,692,9,781
361,915,10,1276
853,222,3,1075
994,828,5,1822
238,924,10,1162
345,613,3,958
215,684,2,899
953,490,4,1443
144,432,5,576
466,794,9,1260
640,226,3,866
906,212,6,1118
742,807,2,1549
577,231,1,808
406,977,1,1383
144,32,1,176
905,954,2,1859
723,877,6,1600
622,814,2,1436
183,504,3,687
380,75,10,455
407,432,6,839
464,23,4,487
99,895,8,994
319,205,10,524
491,436,3,927
334,789,7,1123
326,500,2,826
469,228,10,697
665,337,8,1002
637,358,6,995
970,25,4,995
952,529,4,1481
978,100,8,1078
396,509,9,905
792,490,10,1282
752,280,6,1032
911,33,3,944
596,79,5,675
316,901,8,1217
892,910,6,1802
581,658,7,1239
485,842,7,1327
564,270,4,834
205,882,5,1087
421,967,2,1388
919,823,3,1742
29,298,2,327
141,925,9,1066
478,760,9,1238
524,56,4,580
776,212,7,988
843,413,7,1256
225,50,7,275
320,164,7,484
917,557,6,1474
777,440,3,1217
698,940,2,1638
191,728,2,919
47,149,1,196
349,393,9,742
54,115,5,169
937,585,2,1522
18,672,9,690
372,554,3,926
530,179,6,709
458,375,7,833
683,298,3,981
805,591,10,1396
661,826,4,1487
367,396,3,763
823,734,7,1557
968,755,8,1723
428,75,4,503
513,565,8,1078
329,810,8,1139
852,829,5,1681
190,181,6,371
220,195,6,415
487,821,4,1308
295,963,7,1258
721,752,4,1473
249,301,7,550
594,494,4,1088
730,230,7,960
611,190,10,801
410,699,4,1109
903,735,6,1638
636,587,7,1223
155,902,7,1057
180,576,6,756
400,511,7,911
5,262,3,267
637,596,10,1233
681,253,3,934
924,331,8,1255
725,645,5,1370
930,261,2,1191
724,165,8,889
667,50,5,717
247,923,1,1170
88,951,10,1039
595,764,9,1359
669,327,2,996
76,685,9,761
714,385,1,1099
382,738,3,1120
951,166,1,1117
784,449,5,1233
944,742,5,1686
701,96,3,797
109,104,9,213
811,273,5,1084
836,900,1,1736
125,337,10,462
663,213,4,876
954,120,4,1074
754,417,10,1171
583,46,3,629
460,652,2,1112
355,912,9,1267
763,722,2,1485
656,543,3,1199
917,402,3,1319
290,6,1,296
877,599,7,1476
423,145,10,568
809,984,3,1793
556,265,6,821
219,311,9,530
246,469,9,715
471,529,4,1000
410,327,2,737
375,453,10,828
483,297,4,780
866,584,7,1450
552,247,5,799
107,545,1,652
985,256,6,1241
507,894,7,1401
107,476,2,583
745,223,8,968
143,154,3,297
793,576,6,1369
810,458,7,1268
999,56,1,1055
464,283,3,747
272,695,5,967
415,708,5,1123
92,375,9,467
639,988,4,1627
519,329,8,848
784,171,1,955
642,984,2,1626
826,526,2,1352
222,578,2,800
232,780,1,1012
690,817,5,1507
607,556,4,1163
57,142,10,199
310,143,3,453
431,927,9,1358
298,384,8,682
601,866,7,1467
693,363,9,1056
376,500,10,876
26,25,6,51
742,790,9,1532
682,256,7,938
454,31,2,485
33,87,5,120
52,613,10,665
790,350,4,1140
704,296,10,1000
493,301,2,794
469,817,7,1286
910,820,1,1730
339,612,7,951
210,510,4,720
708,841,10,1549
158,400,5,558
716,607,5,1323
448,928,2,1376
437,683,10,1120
361,943,3,1304
44,489,1,533
607,0,5,607
299,387,2,686
766,349,1,1115
322,279,4,601
947,210,7,1157
528,384,3,912
593,699,1,1292
816,557,6,1373
428,545,5,973
831,794,10,1625
891,50,2,941
338,163,10,501
53,372,10,425
957,337,10,1294
26,763,2,789
700,608,2,1308
575,527,10,1102
451,438,2,889
232,210,2,442
530,118,9,648
847,449,2,1296
88,683,1,771
307,372,5,679
307,140,1,447
958,437,6,1395
75,561,8,636
433,414,5,847
243,80,8,323
635,128,8,763
731,177,3,908
921,777,9,1698
121,337,7,458
998,252,7,1250
969,4,10,973
53,503,2,556
517,191,4,708
885,101,9,986
388,211,3,599
660,970,10,1630
80,504,6,584
606,711,4,1317
313,503,1,816
195,571,10,766
975,985,9,1960
895,63,1,958
286,689,5,975
173,307,7,480
61,836,9,897
74,301,9,375
992,391,3,1383
79,884,1,963
705,171,1,876
980,265,6,1245
11,675,4,686
178,955,8,1133
230,142,7,372
353,621,7,974
976,145,6,1121
301,655,7,956
825,599,1,1424
499,479,4,978
519,368,6,887
499,389,6,888
741,730,10,1471
402,41,3,443
490,234,2,724
126,868,4,994
155,320,6,475
103,638,1,741
431,648,10,1079
65,832,3,897
701,823,6,1524
888,306,4,1194
197,895,1,1092
166,871,6,1037
814,995,6,1809
284,16,7,300
419,358,1,777
599,987,9,1586
775,456,6,1231
495,989,9,1484
597,681,1,1278
379,972,6,1351
944,687,2,1631
191,459,5,650
731,671,3,1402
508,345,6,853
645,338,8,983
370,862,2,1232
653,174,5,827
323,832,8,1155
44,420,3,464
93,795,6,888
357,988,3,1345
513,332,1,845
886,5,8,891
891,399,7,1290
5,56,6,61
589,232,10,821
129,651,8,780
748,897,9,1645
825,422,4,1247
904,734,5,1638
441,259,8,700
216,763,10,979
561,868,5,1429
568,646,8,1214
140,849,6,989
444,388,9,832
231,774,6,1005
463,974,4,1437
344,797,5,1141
624,646,4,1270
110,927,2,1037
119,273,3,392
885,61,5,946
346,726,5,1072
590,497,8,1087
425,82,10,507
524,159,5,683
70,444,6,514
719,940,9,1659
118,566,1,684
985,243,10,1228
76,892,9,968
879,177,10,1056
499,702,5,1201
174,632,6,806
333,84,3,417
673,732,7,1405
585,930,2,1515
172,56,8,228
360,823,3,1183
797,968,4,1765
793,100,8,893
347,974,1,1321
462,29,1,491
945,332,7,1277
914,777,2,1691
463,448,2,911
783,999,1,1782
705,444,3,1149
163,544,6,707
388,111,3,499
651,874,6,1525
872,206,2,1078
692,621,2,1313
61,144,10,205
99,337,6,436
366,164,1,530
89,877,6,966
198,746,2,944
560,113,10,673
370,935,3,1305
46,421,10,467
7,561,1,568
668,305,2,973
318,456,8,774
190,487,9,677
468,256,9,724
332,875,2,1207
497,988,1,1485
983,389,7,1372
119,308,6,427
977,686,1,1663
571,302,10,873
891,308,8,1199
554,108,4,662
290,684,1,974
653,789,8,1442
641,527,10,1168
340,387,7,727
108,333,3,441
160,221,5,381
410,315,7,725
547,94,9,641
880,411,10,1291
651,350,9,1001
894,887,10,1781
585,674,5,1259
99,249,5,348
159,432,9,591
115,694,4,809
426,645,8,1071
262,811,6,1073
645,603,7,1248
930,130,4,1060
900,698,1,1598
936,671,9,1607
539,299,5,838
418,785,6,1203
11,554,8,565
123,139,5,262
52,510,8,562
94,924,8,1018
762,362,4,1124
281,711,8,992
750,416,7,1166
851,634,5,1485
304,387,8,691
449,508,5,957
574,360,2,934
687,52,4,739
755,191,9,946
461,232,3,693
829,363,5,1192
873,776,10,1649
570,165,2,735
745,78,9,823
472,859,1,1331
82,209,1,291
218,227,3,445
751,282,4,1033
826,206,9,1032
117,422,9,539
184,616,8,800
127,590,5,717
862,68,5,930
605,617,8,1222
125,500,5,625
595,587,3,1182
15,121,2,136
551,439,9,990
133,928,1,1061
53,400,7,453
349,765,6,1114
735,472,9,1207
787,489,7,1276
495,87,2,582
840,808,3,1648
231,492,9,723
841,778,6,1619
559,234,7,793
855,418,7,1273
667,693,8,1360
507,799,4,1306
972,278,4,1250
814,405,10,1219
665,363,10,1028
92,344,7,436
739,946,10,1685
98,594,6,692
868,37,10,905
397,332,10,729
639,673,10,1312
520,643,1,1163
817,712,7,1529
958,331,7,1289
298,666,9,964
305,445,3,750
784,393,7,1177
964,26,7,990
875,693,9,1568
239,911,3,1150
556,304,7,860
882,334,6,1216
255,697,8,952
273,354,10,627
514,273,7,787
696,138,2,834
921,605,1,1526
922,922,2,1844
775,577,2,1352
432,746,2,1178
871,948,1,1819
883,951,2,1834
420,59,6,479
657,303,7,960
466,906,5,1372
234,369,7,603
693,138,7,831
134,672,1,806
588,249,6,837
623,23,2,646
55,360,10,415
630,61,10,691
701,477,10,1178
792,738,3,1530
101,310,5,411
83,177,4,260
36,599,6,635
215,455,7,670
57,522,10,579
176,11,1,187
810,902,5,1712
34,514,5,548
378,318,1,696
608,938,5,1546
276,716,2,992
39,351,4,390
587,109,8,696
661,472,10,1133
717,662,1,1379
151,24,3,175
563,258,3,821
408,247,10,655
942,36,3,978
413,273,9,686
392,938,7,1330
962,257,7,1219
679,813,7,1492
543,759,3,1302
175,635,3,810
873,230,10,1103
798,110,6,908
124,429,4,553
150,539,5,689
235,722,2,957
842,403,1,1245
926,218,9,1144
326,473,1,799
338,333,6,671
317,508,5,825
561,725,3,1286
519,998,3,1517
624,693,10,1317
312,211,9,523
594,638,4,1232
541,286,6,827
49,289,6,338
525,833,8,1358
399,313,7,712
475,88,8,563
757,402,6,1159
379,688,10,1067
70,934,4,1004
542,984,3,1526
295,700,7,995
51,127,5,178
564,72,7,636
500,675,4,1175
420,72,1,492
531,312,7,843
957,611,3,1568
275,894,5,1169
564,138,10,702
140,620,5,760
535,587,4,1122
883,253,8,1136
926,641,3,1567
928,385,8,1313
552,368,1,920
211,398,4,609
954,732,2,1686
183,522,1,705
436,589,1,1025
919,529,10,1448
437,164,4,601
227,69,6,296
597,534,7,1131
675,196,8,871
845,124,7,969
692,404,9,1096
833,578,3,1411
996,7,8,1003
427,510,1,937
192,273,3,465
146,839,8,985
128,27,2,155
735,677,8,1412
346,730,8,1076
765,220,8,985
140,135,2,275
959,469,9,1428
601,615,5,1216
722,938,3,1660
348,227,1,575
583,672,9,1255
667,853,7,1520
771,97,1,868
805,12,8,817
418,975,7,1393
256,930,2,1186
700,957,10,1657
199,240,3,439
225,586,1,811
459,732,8,1191
233,167,8,400
919,686,9,1605
47,402,5,449
805,270,8,1075
965,575,3,1540
654,981,1,1635
726,147,3,873
652,900,2,1552
494,234,5,728
77,844,2,921
982,348,8,1330
271,665,7,936
128,290,9,418
739,107,4,846
76,352,6,428
75,347,6,422
358,241,4,599
620,250,9,870
872,35,6,907
901,121,6,1022
440,642,8,1082
985,596,4,1581
250,973,6,1223
213,272,1,485
310,205,4,515
56,213,8,269
663,613,6,1276
943,148,1,1091
81,693,10,774
911,713,1,1624
34,727,5,761
796,561,10,1357
987,557,8,1544
944,673,3,1617
191,314,3,505
44,75,9,119
911,470,9,1381
881,369,9,1250
816,990,5,1806
214,651,5,865
149,229,5,378
683,390,3,1073
408,966,6,1374
72,768,1,840
303,729,2,1032
718,798,3,1516
212,263,9,475
257,28,2,285
542,843,7,1385
628,954,2,1582
4,688,8,692
329,586,9,915
111,76,2,187
676,903,3,1579
846,195,9,1041
202,557,10,759
500,364,5,864
242,59,2,301
894,840,9,1734
838,148,7,986
110,554,10,664
732,455,7,1187
905,47,8,952
543,301,2,844
784,210,5,994
312,834,5,1146
659,229,2,888
204,280,3,484
496,863,10,1359
921,767,6,1688
543,12,5,555
902,520,2,1422
527,759,5,1286
924,386,6,1310
75,468,9,543
604,502,9,1106
628,897,1,1525
447,72,4,519
645,409,7,1054
700,279,2,979
127,286,5,413
74,552,10,626
54,849,7,903
164,365,8,529
924,675,5,1599
184,228,1,412
556,634,8,1190
406,972,9,1378
806,6,1,812
319,112,8,431
276,809,3,1085
568,712,4,1280
48,984,6,1032
751,527,10,1278
305,723,10,1028
407,433,9,840
93,580,3,673
983,822,9,1805
559,583,7,1142
254,346,3,600
986,180,3,1166
18,572,1,590
662,593,7,1255
323,527,7,850
411,433,4,844
33,118,4,151
327,350,4,677
668,155,7,823
27,750,6,777
910,66,3,976
632,109,8,741
623,781,5,1404
723,714,1,1437
382,4,5,386
234,100,10,334
504,818,8,1322
657,499,7,1156
789,620,7,1409
539,126,9,665
582,392,4,974
751,241,1,992
865,282,4,1147
976,572,7,1548
107,708,5,815
558,534,6,1092
737,238,4,975
536,239,2,775
485,233,7,718
663,227,10,890
914,310,9,1224
10,248,7,258
616,860,5,1476
397,447,9,844
160,819,8,979
840,879,3,1719
867,76,5,943
207,203,2,410
56,623,10,679
25,423,3,448
62,781,2,843
327,99,7,426
1,173,3,174
906,150,2,1056
539,287,2,826
147,691,6,838
941,957,10,1898
669,923,1,1592
328,572,2,900
225,835,8,1060
781,683,9,1464
111,722,1,833
979,284,4,1263
539,217,1,756
209,834,3,1043
936,54,10,990
319,271,2,590
644,269,2,913
292,767,4,1059
554,186,2,740
887,222,4,1109
832,303,4,1135
547,321,2,868
665,986,9,1651
331,833,8,1164
793,972,7,1765
390,206,6,596
822,378,7,1200
642,393,3,1035
623,240,1,863
771,603,3,1374
835,124,1,959
942,570,1,1512
560,577,3,1137
828,429,4,1257
546,5,8,551
992,501,8,1493
828,678,2,1506
503,108,4,611
164,201,4,365
441,736,8,1177
973,903,10,1876
648,720,8,1368
771,147,5,918
873,963,3,1836
192,787,3,979
480,602,2,1082
166,135,3,301
342,71,3,413
916,106,8,1022
21,979,4,1000
187,577,8,764
656,866,10,1522
420,743,10,1163
509,95,1,604
264,524,6,788
473,153,8,626
951,350,3,1301
86,291,1,377
754,445,8,1199
455,545,9,1000
655,214,1,869
840,975,5,1815
130,6,2,136
650,356,3,1006
429,74,7,503
608,143,2,751
264,724,4,988
464,677,6,1141
689,357,4,1046
441,207,2,648
634,147,1,781
734,513,6,1247
531,106,3,637
385,231,6,616
481,469,2,950
8,328,7,336
646,232,1,878
277,751,4,1028
261,211,5,472
676,337,1,1013
947,354,1,1301
99,541,10,640
873,536,3,1409
552,719,7,1271
138,114,6,252
540,245,7,785
549,28,3,577
128,447,7,575
240,90,9,330
673,540,9,1213
231,173,6,404
904,38,6,942
671,544,1,1215
867,400,4,1267
404,742,8,1146
76,886,1,962
939,681,7,1620
471,57,9,528
689,281,6,970
331,21,1,352
275,632,10,907
179,632,7,811
958,780,10,1738
129,310,1,439
566,699,3,1265
832,904,3,1736
597,589,6,1186
259,285,2,544
605,35,7,640
305,1,2,306
127,510,4,637
358,868,7,1226
954,378,4,1332
524,743,4,1267
943,285,6,1228
902,639,5,1541
921,566,3,1487
0,999,6,999
773,561,3,1334
183,63,8,246
267,164,5,431
193,78,8,271
495,697,2,1192
767,302,6,1069
378,940,6,1318
20,431,4,451
19,827,4,846
203,499,3,702
49,429,4,478
183,598,3,781
312,155,10,467
104,594,6,698
73,608,8,681
339,383,3,722
4,935,10,939
484,830,8,1314
611,148,1,759
260,602,2,862
25,615,4,640
745,55,1,800
910,87,7,997
405,723,10,1128
679,224,2,903
103,928,5,1031
343,597,4,940
989,881,4,1870
374,189,3,563
804,657,8,1461
880,378,8,1258
562,114,4,676
561,506,3,1067
534,556,4,1090
657,570,6,1227
311,471,3,782
531,159,4,690
7,900,3,907
473,800,10,1273
111,97,2,208
762,500,1,1262
119,574,10,693
949,368,7,1317
887,995,1,1882
372,302,1,674
619,559,2,1178
644,417,1,1061
376,452,8,828
360,922,7,1282
632,587,10,1219
948,570,4,1518
259,451,10,710
701,927,4,1628
982,51,2,1033
568,634,7,1202
556,608,9,1164
143,518,6,661
815,128,9,943
22,200,3,222
253,944,6,1197
43,835,6,878
788,758,4,1546
922,303,3,1225
338,888,6,1226
477,564,6,1041
362,660,5,1022
18,86,9,104
707,667,4,1374
778,452,3,1230
219,748,6,967
240,504,4,744
235,867,9,1102
132,442,10,574
786,222,2,1008
262,553,1,815
819,969,9,1788
869,213,2,1082
347,0,6,347
719,347,6,1066
963,156,6,1119
630,26,1,656
89,12,5,101
773,656,5,1429
404,172,4,576
987,82,3,1069
200,803,1,1003
857,475,6,1332
293,965,9,1258
110,982,5,1092
483,337,3,820
504,437,9,941
358,274,1,632
98,137,10,235
600,361,2,961
831,218,7,1049
679,672,6,1351
61,551,1,612
8,791,10,799
155,378,8,533
847,976,5,1823
115,398,3,513
190,859,7,1049
971,551,5,1522
391,582,7,973
202,406,6,608
90,963,3,1053
723,341,3,1064
453,94,5,547
261,810,6,1071
613,477,6,1090
854,537,6,1391
959,339,5,1298
283,234,6,517
608,33,6,641
785,637,9,1422
250,233,7,483
549,931,7,1480
468,79,5,547
80,784,3,864
429,955,5,1384
516,425,10,941
532,194,9,726
690,782,8,1472
122,293,9,415
829,606,2,1435
356,549,7,905
333,531,6,864
862,719,10,1581
386,538,2,924
262,721,9,983
862,495,8,1357
44,456,2,500
52,609,8,661
311,261,6,572
281,832,5,1113
130,547,8,677
278,308,2,586
502,815,5,1317
823,966,3,1789
516,291,8,807
761,837,9,1598
641,108,10,749
128,656,1,784
961,382,6,1343
19,240,4,259
97,580,7,677
541,927,10,1468
736,607,1,1343
451,846,6,1297
4,210,9,214
290,311,1,601
192,399,6,591
733,718,8,1451
39,658,2,697
394,480,5,874
629,796,3,1425
710,210,4,920
290,622,9,912
662,112,1,774
871,483,4,1354
351,952,2,1303
427,769,8,1196
182,638,2,820
469,772,2,1241
674,640,2,1314
87,555,7,642
511,41,6,552
245,534,9,779
340,751,9,1091
875,484,5,1359
557,527,10,1084
889,83,10,972
627,3,2,630
9,681,9,690
144,374,6,518
11,192,3,203
328,618,9,946
610,396,7,1006
401,247,5,648
920,957,4,1877
979,330,4,1309
862,390,10,1252
997,401,7,1398
543,198,3,741
645,497,3,1142
875,156,2,1031
103,387,2,490
866,327,1,1193
243,15,4,258
346,48,2,394
76,131,3,207
661,404,2,1065
748,811,10,1559
510,300,1,810
655,324,6,979
347,311,9,658
526,692,3,1218
432,737,8,1169
421,82,5,503
908,103,7,1011
337,774,3,1111
708,335,1,1043
192,457,9,649
887,182,7,1069
557,399,7,956
947,308,9,1255
794,594,10,1388
45,794,6,839
195,895,4,1090
975,39,9,1014
472,799,10,1271
261,77,2,338
948,965,6,1913
325,437,3,762
728,56,8,784
398,638,10,1036
231,832,9,1063
559,342,1,901
382,233,8,615
114,942,7,1056
583,216,6,799
426,873,3,1299
857,390,9,1247
922,958,9,1880
316,704,8,1020
554,430,6,984
678,299,7,977
734,677,4,1411
849,880,7,1729
207,88,7,295
816,199,7,1015
127,546,3,673
319,490,1,809
685,710,7,1395
655,363,9,1018
591,262,5,853
801,458,9,1259
57,378,4,435
369,0,4,369
952,352,4,1304
947,978,10,1925
935,310,6,1245
669,688,7,1357
426,607,1,1033
390,522,5,912
292,868,4,1160
813,322,3,1135
603,125,2,728
753,944,8,1697
188,345,2,533
648,14,9,662
338,610,6,948
670,105,8,775
842,282,10,1124
318,347,5,665
418,653,5,1071
985,389,8,1374
194,113,4,307
757,329,1,1086
508,835,6,1343
616,385,5,1001
522,738,10,1260
896,982,1,1878
77,412,5,489
606,802,7,1408
228,618,5,846
717,956,7,1673
801,264,10,1065
74,545,8,619
156,782,8,938
495,247,5,742
712,892,7,1604
408,573,1,981
66,385,8,451
365,86,6,451
535,822,7,1357
421,216,1,637
114,253,1,367
474,658,10,1132
588,790,6,1378
275,650,8,925
613,290,3,903
474,408,10,882
118,868,8,986
746,17,6,763
165,979,7,1144
105,462,8,567
13,881,1,894
956,559,1,1515
189,117,1,306
504,465,6,969
286,848,2,1134
838,843,3,1681
708,695,5,1403
358,145,10,503
910,304,7,1214
999,540,6,1539
940,700,10,1640
247,518,1,765
708,80,6,788
473,539,4,1012
249,222,7,471
12,722,10,734
900,271,7,1171
34,357,5,391
560,898,9,1458
676,377,10,1053
972,280,7,1252
889,662,9,1551
200,58,8,258
171,84,10,255
356,507,3,863
646,776,8,1422
937,488,8,1425
791,110,4,901
367,32,9,399
588,251,1,839
114,196,8,310
25,293,4,318
461,777,8,1238
739,642,1,1381
987,365,5,1352
635,565,10,1200
609,948,7,1557
512,354,10,866
150,638,4,788
33,28,8,61
800,377,7,1177
333,482,7,815
981,513,1,1494
847,74,5,921
305,368,7,673
466,622,2,1088
343,443,9,786
102,141,6,243
139,886,8,1025
634,479,4,1113
413,766,2,1179
23,497,1,520
9,615,5,624
895,341,2,1236
722,840,6,1562
241,744,2,985
453,791,5,1244
338,811,6,1149
715,150,7,865
408,372,1,780
604,546,5,1150
546,219,2,765
327,66,4,393
202,442,2,644
163,378,1,541
114,942,4,1056
495,473,8,968
803,487,2,1290
210,505,8,715
485,478,4,963
703,26,2,729
602,878,9,1480
774,975,9,1749
101,766,8,867
453,991,1,1444
336,923,1,1259
275,863,1,1138
339,43,10,382
625,595,7,1220
385,759,5,1144
851,814,4,1665
687,646,5,1333
429,918,4,1347
236,383,4,619
48,186,10,234
992,44,8,1036
267,738,2,1005
651,43,5,694
628,137,4,765
293,430,9,723
973,502,5,1475
161,960,2,1121
339,892,1,1231
473,332,2,805
183,322,8,505
15,352,7,367
684,182,2,866
511,955,9,1466
628,595,7,1223
628,800,8,1428
924,666,6,1590
407,352,9,759
756,640,4,1396
342,573,4,915
392,270,6,662
286,10,9,296
423,385,5,808
806,880,2,1686
745,444,8,1189
738,144,6,882
964,5,10,969
622,677,6,1299
12,782,1,794
231,938,9,1169
310,68,3,378
174,267,6,441
565,293,5,858
504,651,9,1155
951,519,9,1470
689,307,2,996
765,79,5,844
872,957,8,1829
903,632,4,1535
987,236,3,1223
398,937,5,1335
597,383,3,980
488,79,2,567
630,783,6,1413
821,481,5,1302
849,469,6,1318
452,300,7,752
757,679,8,1436
24,92,7,116
636,157,3,793
176,787,3,963
342,409,10,751
980,506,5,1486
842,717,7,1559
895,889,7,1784
385,98,8,483
151,949,10,1100
799,99,9,898
609,40,1,649
221,267,10,488
995,127,10,1122
628,203,3,831
949,748,2,1697
828,668,2,1496
212,583,2,795
862,296,7,1158
132,319,4,451
645,178,10,823
825,334,9,1159
411,628,2,1039
815,551,3,1366
545,936,1,1481
477,356,8,833
10,35,2,45
702,583,4,1285
868,278,8,1146
797,694,5,1491
936,857,3,1793
90,667,7,757
590,902,7,1492
237,369,8,606
314,605,5,919
101,847,1,948
155,976,6,1131
648,371,6,1019
352,171,4,523
808,885,4,1693
554,411,6,965
168,338,9,506
346,894,8,1240
195,724,7,919
668,51,8,719
478,751,4,1229
83,898,1,981
854,589,9,1443
215,663,1,878
428,510,9,938
68,524,8,592
351,194,4,545
371,619,10,990
904,143,4,1047
977,53,3,1030
86,582,3,668
97,644,2,741
457,621,9,1078
875,212,9,1087
688,203,7,891
549,798,5,1347
416,851,5,1267
473,403,5,876
597,108,4,705
621,622,9,1243
97,130,10,227
317,430,10,747
406,308,4,714
873,612,6,1485
342,99,5,441
50,484,9,534
820,607,3,1427
9,475,8,484
777,704,1,1481
955,664,1,1619
249,315,8,564
946,690,1,1636
778,704,7,1482
238,799,8,1037
247,63,6,310
221,592,3,813
979,857,1,1836
225,88,8,313
995,682,3,1677
431,434,1,865
648,336,6,984
901,797,1,1698
68,184,1,252
495,128,5,623
433,287,10,720
721,860,8,1581
621,50,10,671
953,367,6,1320
272,719,1,991
28,195,8,223
870,638,6,1508
301,565,4,866
59,856,9,915
803,85,5,888
344,216,1,560
19,28,7,47
378,307,7,685
312,434,3,746
188,513,7,701
491,397,5,888
723,370,3,1093
354,625,8,979
298,830,8,1128
714,319,8,1033
550,920,8,1470
706,871,5,1577
230,481,10,711
682,186,6,868
912,324,10,1236
412,2,3,414
973,80,6,1053
312,700,2,1012
62,46,9,108
218,509,10,727
827,185,2,1012
675,513,8,1188
735,130,3,865
465,424,10,889
182,392,10,574
66,560,4,626
800,383,1,1183
10,129,2,139
752,596,10,1348
809,177,6,986
831,415,3,1246
367,163,3,530
316,477,2,793
231,920,7,1151
350,789,3,1139
209,780,6,989
111,359,10,470
610,320,2,930
649,684,3,1333
353,339,1,692
609,994,6,1603
431,121,1,552
902,123,10,1025
992,662,6,1654
765,583,2,1348
136,993,3,1129
611,929,8,1540
168,370,7,538
631,767,2,1398
816,241,5,1057
293,166,3,459
519,6,2,525
805,868,1,1673
794,914,9,1708
511,236,2,747
119,279,2,398
327,561,5,888
536,398,10,934
247,430,6,677
496,298,5,794
410,125,5,535
566,493,4,1059
799,632,10,1431
924,634,10,1558
292,654,4,946
29,82,3,111
887,648,7,1535
258,910,3,1168
965,249,9,1214
509,670,9,1179
613,83,7,696
311,949,9,1260
193,325,8,518
557,896,1,1453
496,65,1,561
439,457,9,896
664,112,1,776
28,244,8,272
437,672,2,1109
840,536,7,1376
514,428,8,942
357,243,5,600
220,599,6,819
938,309,6,1247
803,33,4,836
673,766,1,1439
58,652,2,710
417,258,10,675
173,665,7,838
137,718,8,855
718,54,2,772
330,614,10,944
537,572,1,1109
212,174,3,386
191,963,5,1154
678,19,10,697
639,453,8,1092
286,847,10,1133
895,971,3,1866
884,222,1,1106
913,271,9,1184
945,297,3,1242
554,647,5,1201
978,521,8,1499
929,644,7,1573
90,297,5,387
158,657,7,815
459,260,7,719
399,732,3,1131
872,97,3,969
630,897,1,1527
5,402,3,407
305,624,1,929
219,153,1,372
388,303,4,691
299,815,5,1114
793,830,10,1623
217,996,1,1213
952,24,6,976
181,223,5,404
12,356,5,368
578,810,3,1388
625,232,7,857
956,394,6,1350
878,489,10,1367
709,532,7,1241
795,916,9,1711
600,548,5,1148
528,200,5,728
601,967,4,1568
372,846,8,1218
895,103,3,998
255,497,6,752
68,841,1,909
222,626,9,848
655,403,7,1058
578,224,4,802
657,650,2,1307
428,294,4,722
497,532,2,1029
302,216,2,518
775,345,2,1120
317,252,6,569
968,516,4,1484
398,143,2,541
208,478,3,686
895,100,4,995
848,932,10,1780
159,780,1,939
616,804,8,1420
8,786,6,794
503,822,7,1325
816,269,5,1085
921,418,2,1339
122,165,7,287
111,929,6,1040
762,583,6,1345
282,366,9,648
984,896,5,1880
958,669,9,1627
590,942,2,1532
925,217,5,1142
787,443,8,1230
908,431,2,1339
647,907,8,1554
817,535,2,1352
487,491,6,978
908,117,3,1025
167,921,3,1088
727,916,6,1643
754,313,3,1067
948,113,7,1061
885,752,9,1637
267,496,1,763
876,937,9,1813
908,692,8,1600
963,144,9,1107
405,940,4,1345
158,754,10,912
418,35,8,453
837,824,7,1661
303,123,9,426
256,737,1,993
657,730,3,1387
138,764,8,902
76,752,9,828
475,5,4,480
944,725,4,1669
83,339,9,422
405,427,10,832
301,305,6,606
657,877,10,1534
788,234,9,1022
709,909,5,1618
858,453,2,1311
338,667,2,1005
691,154,9,845
740,560,6,1300
909,529,4,1438
796,777,10,1573
353,241,6,594
709,507,10,1216
423,964,5,1387
763,383,7,1146
829,538,4,1367
459,871,1,1330
414,10,1,424
929,663,6,1592
881,937,3,1818
830,75,9,905
649,120,7,769
198,176,7,374
43,542,8,585
649,879,8,1528
482,550,2,1032
179,568,9,747
827,849,9,1676
369,715,1,1084
356,581,5,937
691,251,2,942
296,255,8,551
33,199,10,232
390,530,10,920
655,947,4,1602
19,468,8,487
554,851,4,1405
685,664,7,1349
516,582,6,1098
811,207,1,1018
553,631,1,1184
744,360,9,1104
112,254,9,366
932,446,10,1378
615,184,6,799
778,689,5,1467
800,510,9,1310
727,201,5,928
720,872,10,1592
833,628,7,1461
148,669,8,817
684,229,2,913
469,49,2,518
294,913,5,1207
732,543,2,1275
48,647,8,695
37,901,5,938
485,691,2,1176
901,497,9,1398
329,654,1,983
64,35,1,99
