p,q,f,out
262,38,1,300
637,73,1,710
136,547,2,683
466,839,4,1305
538,764,6,1302
534,376,3,910
813,426,1,1239
153,702,5,855
721,135,7,856
615,323,9,938
208,600,3,808
21,824,4,845
900,127,10,1027
848,337,8,1185
551,716,7,1267
687,173,7,860
775,394,8,1169
0,588,8,588
116,730,7,846
580,772,5,1352
180,28,9,208
23,902,3,925
635,947,1,1582
174,560,4,734
512,781,4,1293
545,557,2,1102
36,611,6,647
191,645,2,836
847,290,2,1137
229,787,1,1016
913,141,9,1054
75,804,4,879
891,976,2,1867
61,892,5,953
909,685,2,1594
363,638,10,1001
332,211,5,543
793,437,9,1230
152,997,2,1149
807,105,7,912
713,492,3,1205
313,869,4,1182
583,150,7,733
451,582,8,1033
539,383,8,922
51,359,1,410
949,714,8,1663
317,430,8,747
629,652,2,1281
244,556,6,800
249,522,5,771
358,107,5,465
63,408,3,471
42,518,2,560
963,534,5,1497
219,720,9,939
438,36,3,474
566,815,3,1381
568,724,7,1292
527,622,6,1149
258,965,4,1223
498,379,2,877
35,892,7,927
352,259,6,611
351,1,2,352
820,496,5,1316
312,76,7,388
932,303,6,1235
560,813,4,1373
172,415,9,587
864,800,7,1664
886,757,6,1643
18,60,1,78
858,462,5,1320
493,122,1,615
137,91,6,228
478,584,4,1062
605,535,9,1140
658,334,7,992
129,148,9,277
335,246,7,581
326,656,10,982
925,150,4,1075
643,768,10,1411
858,74,5,932
991,50,3,1041
149,469,6,618
924,412,3,1336
887,260,10,1147
186,726,5,912
340,446,5,786
499,992,3,1491
365,989,2,1354
829,689,9,1518
293,867,8,1160
530,473,9,1003
418,209,2,627
973,720,2,1693
969,873,10,1842
551,679,5,1230
108,683,9,791
933,537,9,1470
598,793,7,1391
985,692,3,1677
830,188,7,1018
607,374,6,981
988,546,9,1534
570,688,8,1258
438,797,6,1235
158,638,10,796
559,169,9,728
244,550,1,794
969,172,1,1141
526,672,9,1198
565,125,4,690
501,282,6,783
932,286,1,1218
858,832,5,1690
873,830,5,1703
478,406,4,884
277,309,3,586
372,823,1,1195
662,620,1,1282
627,737,6,1364
325,560,10,885
55,650,5,705
731,928,4,1659
71,894,4,965
521,597,5,1118
67,56,10,123
667,799,4,1466
641,876,10,1517
661,394,3,1055
320,73,1,393
979,133,10,1112
868,306,3,1174
494,931,10,1425
588,509,4,1097
188,33,9,221
378,835,3,1213
51,538,10,589
149,391,10,540
878,959,6,1837
419,774,3,1193
235,66,10,301
669,943,6,1612
986,969,3,1955
134,284,8,418
345,931,8,1276
283,892,8,1175
719,137,2,856
235,966,10,1201
339,815,8,1154
463,827,3,1290
643,233,9,876
326,742,9,1068
230,651,1,881
708,774,5,1482
368,599,5,967
592,426,8,1018
619,747,7,1366
618,190,10,808
271,249,10,520
661,409,1,1070
910,602,5,1512
955,645,4,1600
568,173,9,741
499,352,3,851
142,753,8,895
749,600,3,1349
61,323,2,384
953,962,2,1915
188,865,2,1053
135,763,7,898
701,304,9,1005
429,843,7,1272
675,402,9,1077
85,692,1,777
641,900,10,1541
519,282,7,801
718,170,8,888
379,873,3,1252
199,569,8,768
798,228,6,1026
623,202,3,825
52,24,8,76
470,85,4,555
541,758,9,1299
957,212,2,1169
446,867,7,1313
177,678,8,855
539,77,3,616
295,972,1,1267
232,745,6,977
388,746,4,1134
639,735,3,1374
655,466,4,1121
686,225,5,911
556,953,9,1509
474,761,4,1235
69,372,7,441
587,37,8,624
627,69,1,696
567,480,4,1047
59,894,3,953
802,730,1,1532
483,791,4,1274
474,565,10,1039
931,287,10,1218
747,369,10,1116
420,207,3,627
738,500,1,1238
490,389,1,879
304,730,5,1034
198,107,8,305
614,769,4,1383
631,859,4,1490
517,914,9,1431
233,496,10,729
55,675,6,730
7,828,2,835
799,411,8,1210
861,575,5,1436
101,78,7,179
283,87,7,370
969,873,10,1842
949,190,6,1139
550,967,10,1517
437,996,9,1433
854,621,8,1475
631,608,1,1239
373,410,1,783
113,216,1,329
688,164,4,852
685,472,1,1157
656,307,7,963
485,644,5,1129
257,55,7,312
882,940,8,1822
386,493,5,879
28,928,1,956
369,981,3,1350
81,269,7,350
646,504,9,1150
644,488,5,1132
380,953,4,1333
979,646,1,1625
810,606,10,1416
895,763,6,1658
344,384,6,728
123,361,10,484
809,408,3,1217
694,490,5,1184
911,17,3,928
278,868,2,1146
185,833,5,1018
62,686,6,748
505,436,4,941
989,866,1,1855
950,951,5,1901
113,14,6,127
326,52,5,378
594,505,8,1099
769,137,3,906
309,102,1,411
180,199,9,379
219,412,10,631
266,573,3,839
518,357,5,875
204,491,3,695
691,612,4,1303
643,326,9,969
21,914,10,935
998,782,6,1780
238,597,2,835
99,313,9,412
799,62,5,861
250,296,4,546
661,918,9,1579
379,36,9,415
165,387,5,552
355,99,8,454
834,499,10,1333
202,730,9,932
585,258,9,843
464,632,5,1096
452,829,2,1281
738,842,7,1580
382,174,5,556
189,845,7,1034
413,166,7,579
399,831,9,1230
327,429,1,756
229,684,1,913
987,835,2,1822
473,961,6,1434
896,844,3,1740
597,627,3,1224
127,654,3,781
192,469,9,661
89,12,4,101
991,761,4,1752
127,722,7,849
984,516,2,1500
857,475,10,1332
879,170,4,1049
856,956,1,1812
0,175,9,175
246,89,2,335
327,111,10,438
627,906,2,1533
258,608,8,866
764,943,7,1707
458,335,9,793
526,724,8,1250
836,16,2,852
226,586,2,812
872,988,9,1860
800,489,10,1289
88,878,5,966
292,57,1,349
363,790,2,1153
507,346,2,853
370,538,1,908
167,455,6,622
145,20,8,165
516,975,1,1491
375,123,4,498
355,517,1,872
829,594,5,1423
453,668,3,1121
110,53,5,163
992,979,5,1971
190,161,10,351
682,45,4,727
592,795,7,1387
183,969,6,1152
197,209,3,406
726,340,5,1066
269,632,6,901
150,226,8,376
77,898,4,975
904,615,10,1519
23,363,10,386
606,589,6,1195
63,9,1,72
992,250,10,1242
192,883,6,1075
921,669,5,1590
686,171,5,857
12,971,2,983
503,61,4,564
749,985,10,1734
224,543,3,767
128,210,7,338
690,830,6,1520
22,424,10,446
454,611,7,1065
430,830,7,1260
962,584,8,1546
642,432,8,1074
585,890,10,1475
55,121,10,176
108,889,7,997
250,248,10,498
169,365,6,534
409,989,4,1398
460,262,2,722
807,168,8,975
411,998,6,1409
331,959,10,1290
446,608,7,1054
366,879,3,1245
850,477,3,1327
581,807,8,1388
677,958,3,1635
123,456,4,579
607,873,10,1480
325,562,6,887
730,46,5,776
709,517,5,1226
312,327,4,639
121,998,6,1119
450,174,7,624
865,320,7,1185
187,500,1,687
631,645,10,1276
583,100,2,683
683,129,9,812
392,203,3,595
709,910,10,1619
358,277,10,635
542,664,4,1206
849,558,9,1407
411,693,4,1104
122,765,8,887
959,974,8,1933
738,236,2,974
144,450,10,594
733,788,5,1521
107,711,10,818
755,157,3,912
208,889,8,1097
205,599,4,804
749,410,4,1159
28,905,6,933
272,772,5,1044
429,424,4,853
634,920,6,1554
513,342,5,855
14,397,9,411
309,430,6,739
122,828,10,950
540,175,7,715
264,88,9,352
882,654,2,1536
398,480,1,878
716,920,9,1636
167,45,7,212
278,63,2,341
544,63,6,607
859,529,3,1388
666,926,3,1592
208,805,1,1013
922,52,3,974
31,65,8,96
764,5,8,769
925,440,3,1365
735,126,7,861
336,560,5,896
301,252,9,553
875,969,10,1844
405,367,7,772
290,955,4,1245
547,461,8,1008
668,35,3,703
444,75,9,519
10,924,10,934
575,712,8,1287
934,866,8,1800
687,103,8,790
206,645,2,851
815,793,5,1608
133,868,7,1001
523,722,6,1245
382,453,7,835
727,561,5,1288
864,113,4,977
882,199,3,1081
164,730,2,894
124,596,7,720
872,372,5,1244
72,98,10,170
586,640,9,1226
687,582,7,1269
778,986,4,1764
616,451,7,1067
310,684,3,994
996,737,3,1733
846,18,2,864
995,363,1,1358
676,742,6,1418
746,429,6,1175
735,615,7,1350
752,869,1,1621
726,729,3,1455
189,729,3,918
359,613,9,972
955,402,10,1357
668,706,10,1374
20,383,9,403
374,847,1,1221
522,802,2,1324
716,964,5,1680
509,202,9,711
48,999,1,1047
325,342,10,667
808,125,1,933
866,131,6,997
215,715,9,930
30,153,6,183
379,853,1,1232
571,843,5,1414
250,4,9,254
520,127,6,647
387,853,10,1240
351,942,8,1293
715,231,2,946
657,589,6,1246
15,971,9,986
182,926,1,1108
677,983,9,1660
204,556,8,760
596,522,8,1118
967,67,5,1034
135,348,7,483
558,498,1,1056
822,76,3,898
481,525,3,1006
617,396,4,1013
713,406,9,1119
154,633,9,787
169,668,4,837
170,980,4,1150
275,928,1,1203
725,429,8,1154
175,458,3,633
956,54,8,1010
997,584,2,1581
702,989,8,1691
371,648,3,1019
486,184,5,670
876,336,8,1212
406,624,10,1030
392,979,5,1371
396,681,4,1077
440,468,2,908
582,949,6,1531
612,348,1,960
785,8,5,793
54,936,10,990
600,804,5,1404
793,758,1,1551
557,560,10,1117
881,467,5,1348
376,697,3,1073
587,760,6,1347
793,450,10,1243
536,806,7,1342
495,869,8,1364
599,86,7,685
981,312,6,1293
448,560,1,1008
245,854,9,1099
375,616,3,991
372,512,5,884
293,589,4,882
945,771,9,1716
391,513,9,904
334,342,1,676
595,157,8,752
4,590,4,594
60,373,3,433
422,537,2,959
427,481,9,908
709,294,1,1003
44,612,6,656
936,874,2,1810
170,887,10,1057
832,795,2,1627
75,234,1,309
815,299,9,1114
203,743,2,946
174,580,3,754
917,115,6,1032
127,402,1,529
547,961,8,1508
502,501,8,1003
846,815,1,1661
117,516,3,633
275,757,3,1032
213,282,5,495
211,580,1,791
759,208,6,967
3,359,5,362
166,570,10,736
513,942,6,1455
440,802,1,1242
411,637,8,1048
563,516,7,1079
289,975,4,1264
714,905,1,1619
58,441,8,499
529,657,7,1186
285,736,7,1021
407,840,7,1247
75,701,7,776
660,964,9,1624
458,44,3,502
992,369,10,1361
95,403,8,498
807,294,10,1101
498,174,3,672
887,431,6,1318
880,586,3,1466
559,371,2,930
518,949,7,1467
234,716,7,950
170,640,8,810
251,732,9,983
673,636,3,1309
373,383,10,756
379,652,10,1031
416,324,7,740
672,930,7,1602
484,352,6,836
52,752,3,804
906,350,6,1256
711,84,10,795
122,136,1,258
367,697,8,1064
424,444,5,868
525,489,2,1014
5,188,7,193
390,724,5,1114
709,284,2,993
227,821,1,1048
926,520,6,1446
254,442,4,696
391,186,2,577
894,113,10,1007
404,236,7,640
947,841,6,1788
612,841,10,1453
830,21,4,851
543,926,4,1469
498,69,7,567
839,497,10,1336
861,735,1,1596
499,764,8,1263
217,655,6,872
325,911,7,1236
65,260,10,325
61,663,2,724
370,45,7,415
184,473,2,657
503,227,5,730
959,80,2,1039
803,236,6,1039
347,446,6,793
161,259,7,420
976,342,1,1318
546,253,2,799
366,862,5,1228
463,324,5,787
124,428,8,552
499,893,10,1392
622,889,1,1511
978,140,10,1118
674,146,7,820
640,358,4,998
576,668,9,1244
792,723,5,1515
272,945,8,1217
195,117,10,312
253,889,2,1142
687,880,4,1567
613,417,7,1030
92,779,6,871
266,78,6,344
595,312,7,907
323,598,7,921
507,352,4,859
652,811,7,1463
644,388,8,1032
792,812,2,1604
487,364,10,851
853,150,5,1003
196,162,5,358
450,892,2,1342
751,392,8,1143
696,792,5,1488
729,37,9,766
342,175,3,517
782,578,3,1360
750,784,9,1534
777,112,9,889
604,541,7,1145
494,766,3,1260
990,184,8,1174
702,261,3,963
820,869,10,1689
670,634,10,1304
430,786,1,1216
452,575,1,1027
953,723,10,1676
628,78,9,706
637,353,4,990
241,253,9,494
173,322,5,495
831,111,9,942
144,243,8,387
561,757,8,1318
866,186,3,1052
193,462,6,655
515,113,5,628
872,159,10,1031
512,186,1,698
531,593,1,1124
405,11,1,416
693,817,5,1510
995,802,2,1797
936,29,2,965
488,934,6,1422
23,189,7,212
339,534,6,873
443,701,9,1144
46,918,5,964
841,27,3,868
175,845,7,1020
846,135,2,981
629,879,4,1508
745,191,7,936
957,494,2,1451
593,995,4,1588
779,750,9,1529
653,898,2,1551
232,514,10,746
493,310,8,803
39,461,5,500
720,760,6,1480
150,160,9,310
518,533,8,1051
329,860,8,1189
946,880,1,1826
760,830,2,1590
34,985,1,1019
492,718,5,1210
757,855,6,1612
556,5,8,561
430,765,2,1195
620,929,4,1549
900,666,3,1566
68,451,9,519
535,965,7,1500
905,546,4,1451
747,342,3,1089
724,691,6,1415
480,171,2,651
106,143,6,249
658,837,10,1495
546,369,7,915
415,565,1,980
167,260,4,427
603,509,10,1112
382,136,6,518
356,685,8,1041
615,248,7,863
508,753,6,1261
755,687,1,1442
84,406,9,490
0,755,10,755
255,144,9,399
709,608,8,1317
260,959,8,1219
714,875,3,1589
930,524,1,1454
979,687,6,1666
679,802,6,1481
399,231,9,630
173,909,9,1082
695,354,3,1049
833,125,7,958
191,307,7,498
133,309,7,442
337,46,9,383
781,180,8,961
713,851,9,1564
152,246,5,398
578,39,10,617
196,125,8,321
814,412,5,1226
872,844,7,1716
214,445,1,659
758,652,9,1410
45,33,9,78
303,967,6,1270
243,42,5,285
15,3,4,18
810,475,8,1285
105,107,6,212
83,788,4,871
888,210,5,1098
960,316,8,1276
139,379,5,518
157,982,4,1139
787,460,7,1247
16,967,5,983
361,702,6,1063
114,508,1,622
461,262,10,723
118,707,6,825
977,78,2,1055
776,628,9,1404
380,58,5,438
500,255,10,755
603,796,3,1399
956,726,8,1682
382,569,10,951
662,558,2,1220
338,758,9,1096
504,646,1,1150
580,20,8,600
431,4,10,435
197,97,7,294
362,899,4,1261
481,173,7,654
876,999,6,1875
341,474,9,815
283,834,3,1117
254,708,4,962
425,80,10,505
991,369,3,1360
206,893,10,1099
262,409,3,671
298,395,7,693
327,191,4,518
187,202,10,389
251,788,6,1039
519,538,4,1057
312,829,10,1141
814,644,4,1458
458,922,9,1380
48,437,5,485
20,968,2,988
976,43,10,1019
744,882,3,1626
380,596,2,976
48,820,9,868
887,945,10,1832
403,704,4,1107
171,234,8,405
480,208,9,688
738,34,10,772
104,818,10,922
194,632,3,826
832,583,7,1415
410,494,1,904
222,922,1,1144
507,445,2,952
304,465,6,769
85,723,7,808
752,222,1,974
646,274,4,920
561,193,1,754
359,201,8,560
738,242,3,980
378,434,5,812
837,928,2,1765
942,699,2,1641
402,897,6,1299
266,652,4,918
314,266,4,580
177,504,10,681
99,866,4,965
27,609,5,636
730,415,2,1145
128,31,5,159
314,978,6,1292
6,494,8,500
357,906,6,1263
78,483,6,561
517,205,4,722
8,203,5,211
829,716,1,1545
643,144,4,787
178,956,8,1134
681,592,10,1273
289,831,5,1120
16,217,9,233
528,294,1,822
969,612,4,1581
217,470,5,687
782,799,7,1581
499,89,5,588
316,985,10,1301
209,798,1,1007
356,435,3,791
195,32,4,227
354,536,8,890
544,207,3,751
814,571,6,1385
98,380,2,478
742,457,6,1199
71,249,8,320
553,53,7,606
975,966,4,1941
876,29,10,905
438,181,10,619
17,143,8,160
647,582,7,1229
142,12,4,154
530,683,2,1213
941,505,5,1446
208,655,8,863
889,127,3,1016
39,563,2,602
672,969,5,1641
505,552,4,1057
909,511,7,1420
936,112,1,1048
977,937,2,1914
370,94,5,464
970,451,2,1421
462,376,1,838
67,542,2,609
385,272,5,657
772,679,3,1451
419,726,6,1145
576,463,6,1039
988,149,7,1137
960,523,4,1483
710,26,6,736
545,937,2,1482
911,533,8,1444
576,406,3,982
181,287,5,468
725,401,4,1126
70,674,9,744
991,193,1,1184
728,822,2,1550
402,945,1,1347
157,538,10,695
575,696,7,1271
441,163,5,604
938,912,9,1850
753,330,5,1083
155,642,2,797
763,155,4,918
193,267,5,460
462,606,8,1068
222,555,5,777
70,563,1,633
291,895,1,1186
651,309,2,960
617,934,1,1551
808,3,3,811
634,235,5,869
142,446,9,588
921,80,2,1001
30,891,5,921
772,585,5,1357
641,260,4,901
345,545,7,890
889,771,10,1660
640,152,7,792
682,64,1,746
369,569,3,938
869,316,4,1185
4,506,1,510
138,631,1,769
299,440,8,739
222,516,5,738
90,222,8,312
206,231,1,437
750,269,10,1019
587,627,7,1214
972,182,9,1154
99,787,7,886
761,803,10,1564
732,979,8,1711
232,749,7,981
210,167,10,377
269,694,9,963
668,51,5,719
663,879,10,1542
137,4,3,141
783,262,8,1045
186,370,8,556
861,207,10,1068
233,718,8,951
202,978,4,1180
101,435,1,536
788,313,10,1101
684,915,1,1599
441,434,9,875
722,463,4,1185
577,88,10,665
869,243,6,1112
634,491,5,1125
70,174,2,244
647,248,1,895
119,674,8,793
315,155,2,470
645,107,3,752
307,466,1,773
951,863,8,1814
285,231,5,516
791,789,10,1580
655,490,2,1145
669,891,4,1560
38,396,7,434
242,965,5,1207
581,564,8,1145
851,439,2,1290
687,103,4,790
313,568,7,881
205,241,3,446
985,877,9,1862
990,843,8,1833
574,831,1,1405
254,557,4,811
592,79,8,671
532,167,2,699
815,475,3,1290
840,581,6,1421
707,62,8,769
923,376,7,1299
513,533,1,1046
817,650,10,1467
690,378,4,1068
467,63,8,530
652,342,2,994
427,160,10,587
210,912,6,1122
516,667,6,1183
696,896,1,1592
883,795,6,1678
298,808,2,1106
349,977,1,1326
76,785,4,861
632,44,9,676
275,957,2,1232
987,234,7,1221
573,931,5,1504
271,720,7,991
493,306,5,799
199,732,7,931
729,432,10,1161
975,150,10,1125
481,73,9,554
384,7,2,391
879,374,10,1253
564,42,4,606
63,684,6,747
978,71,4,1049
162,636,2,798
664,91,8,755
21,295,8,316
444,580,1,1024
739,324,10,1063
885,368,10,1253
623,543,4,1166
878,454,8,1332
288,962,4,1250
565,152,9,717
695,219,2,914
432,389,8,821
366,775,2,1141
290,384,9,674
178,259,8,437
451,90,6,541
458,539,3,997
686,335,1,1021
342,661,9,1003
522,506,10,1028
650,654,5,1304
264,246,10,510
600,43,9,643
442,45,5,487
982,565,1,1547
181,254,3,435
573,788,7,1361
522,841,9,1363
253,694,2,947
824,539,9,1363
801,330,2,1131
791,885,3,1676
374,12,8,386
528,32,2,560
103,24,6,127
195,827,1,1022
323,417,8,740
799,285,5,1084
213,351,10,564
36,730,6,766
295,759,9,1054
795,92,3,887
987,920,5,1907
147,542,1,689
322,568,9,890
326,786,2,1112
941,85,8,1026
864,180,8,1044
584,511,2,1095
991,193,2,1184
962,500,6,1462
424,551,10,975
264,363,1,627
669,305,6,974
263,572,4,835
827,281,6,1108
986,82,4,1068
265,417,2,682
838,437,10,1275
853,869,6,1722
207,38,7,245
241,77,5,318
46,713,5,759
979,962,1,1941
573,721,7,1294
857,720,10,1577
924,474,6,1398
220,201,1,421
902,93,9,995
831,418,1,1249
35,653,3,688
334,484,1,818
824,782,5,1606
826,21,10,847
529,295,8,824
477,28,4,505
498,676,7,1174
743,821,1,1564
92,516,8,608
129,320,10,449
968,233,1,1201
343,436,9,779
500,766,7,1266
670,983,7,1653
123,379,4,502
549,276,5,825
430,316,3,746
289,415,10,704
348,957,9,1305
82,429,3,511
804,903,5,1707
948,782,1,1730
495,766,3,1261
831,373,6,1204
873,238,8,1111
146,318,2,464
92,927,4,1019
440,87,2,527
443,178,3,621
963,860,7,1823
719,525,4,1244
838,250,1,1088
502,42,4,544
967,828,2,1795
90,425,5,515
11,487,8,498
869,609,9,1478
834,30,8,864
545,908,3,1453
820,347,10,1167
475,728,10,1203
175,453,3,628
644,797,6,1441
806,197,6,1003
71,450,8,521
156,769,1,925
87,774,7,861
61,6,5,67
732,971,5,1703
264,464,10,728
688,962,6,1650
230,888,7,1118
913,85,1,998
704,851,1,1555
962,523,1,1485
907,417,1,1324
829,928,6,1757
104,839,4,943
775,134,7,909
624,602,10,1226
290,855,1,1145
904,711,9,1615
462,951,2,1413
299,253,10,552
532,851,9,1383
940,437,5,1377
900,914,3,1814
86,704,7,790
565,641,6,1206
497,960,3,1457
643,251,8,894
186,269,5,455
489,498,9,987
917,37,8,954
13,357,5,370
217,332,8,549
332,845,1,1177
837,901,5,1738
925,567,10,1492
137,493,10,630
720,152,9,872
854,123,2,977
481,371,4,852
185,82,6,267
95,93,9,188
685,391,4,1076
530,404,6,934
480,490,3,970
479,354,4,833
919,241,10,1160
357,314,10,671
902,992,6,1894
81,115,5,196
258,738,1,996
227,110,8,337
138,782,3,920
969,601,3,1570
315,704,5,1019
753,679,8,1432
788,207,9,995
74,968,10,1042
874,855,8,1729
671,253,7,924
133,82,7,215
668,673,6,1341
129,42,7,171
639,469,5,1108
884,150,3,1034
438,358,3,796
915,222,1,1137
548,613,7,1161
419,606,7,1025
493,990,5,1483
549,211,6,760
580,66,6,646
860,116,6,976
671,452,9,1123
79,402,5,481
535,902,6,1437
981,690,8,1671
921,734,10,1655
687,988,8,1675
137,88,8,225
322,956,3,1278
986,850,1,1836
111,465,6,576
612,67,2,679
846,626,6,1472
682,458,5,1140
613,414,2,1027
6,741,2,747
989,736,1,1725
90,906,9,996
988,648,10,1636
728,873,10,1601
866,380,7,1246
380,493,1,873
637,714,3,1351
791,589,8,1380
549,933,5,1482
423,517,2,940
836,503,5,1339
659,328,7,987
875,502,1,1377
865,57,7,922
281,359,9,640
290,14,1,304
822,229,8,1051
155,902,9,1057
535,485,8,1020
718,755,6,1473
952,422,6,1374
861,416,3,1277
161,179,9,340
477,323,5,800
532,414,6,946
288,998,8,1286
821,136,6,957
776,257,1,1033
714,556,8,1270
43,385,8,428
48,459,6,507
89,726,8,815
274,335,8,609
164,43,9,207
374,385,1,759
286,980,1,1266
522,70,1,592
44,395,7,439
543,161,8,704
284,374,4,658
971,915,1,1886
193,849,4,1042
927,499,9,1426
707,409,6,1116
243,872,9,1115
380,696,7,1076
24,238,3,262
229,929,5,1158
558,672,4,1230
66,796,10,862
519,282,10,801
77,462,2,539
335,385,4,720
476,159,7,635
484,118,10,602
115,544,2,659
276,109,4,385
441,342,1,783
130,463,2,593
744,129,9,873
725,691,4,1416
317,457,8,774
671,937,5,1608
759,369,3,1128
843,976,9,1819
589,110,7,699
129,553,2,682
486,425,9,911
63,630,2,693
631,536,9,1167
634,171,10,805
842,271,9,1113
499,1,8,500
127,443,8,570
952,28,9,980
459,755,7,1214
849,383,2,1232
951,795,1,1746
497,791,9,1288
715,201,1,916
208,322,10,530
279,851,10,1130
820,967,6,1787
501,816,9,1317
914,412,8,1326
813,844,9,1657
874,611,3,1485
938,23,1,961
590,772,9,1362
569,561,4,1130
508,577,10,1085
407,214,7,621
904,94,10,998
789,17,3,806
907,134,2,1041
811,116,10,927
563,536,6,1099
476,961,9,1437
742,196,7,938
592,947,4,1539
521,913,3,1434
543,5,1,548
474,592,10,1066
250,510,6,760
597,235,9,832
564,961,4,1525
608,682,5,1290
500,102,9,602
813,545,9,1358
355,618,2,973
520,612,4,1132
421,555,9,976
164,305,2,469
458,549,3,1007
409,885,10,1294
104,871,8,975
532,153,8,685
930,117,9,1047
315,140,8,455
257,670,2,927
111,458,6,569
268,535,10,803
623,177,8,800
543,812,10,1355
585,88,7,673
226,262,3,488
681,981,2,1662
710,586,5,1296
400,476,10,876
120,693,6,813
815,423,9,1238
617,688,4,1305
519,746,5,1265
264,34,10,298
751,296,10,1047
692,796,1,1488
168,747,1,915
689,704,10,1393
414,834,8,1248
486,567,1,1053
763,739,9,1502
448,314,9,762
938,373,7,1311
145,969,8,1114
412,423,10,835
632,951,7,1583
126,224,2,350
977,975,3,1952
9,734,5,743
201,635,2,836
630,745,9,1375
697,818,3,1515
707,548,5,1255
86,351,7,437
852,63,6,915
404,633,3,1037
15,428,8,443
840,480,5,1320
145,277,3,422
227,180,9,407
875,472,7,1347
284,29,9,313
52,220,7,272
659,735,9,1394
485,819,4,1304
122,237,2,359
86,456,6,542
953,874,2,1827
66,890,3,956
815,557,10,1372
959,779,3,1738
173,386,3,559
933,793,4,1726
898,128,2,1026
565,867,1,1432
709,146,4,855
940,733,3,1673
104,500,8,604
951,725,9,1676
874,232,3,1106
381,45,7,426
845,358,2,1203
887,455,7,1342
75,978,5,1053
330,10,3,340
148,549,7,697
161,836,3,997
105,873,2,978
885,10,3,895
696,108,6,804
993,394,6,1387
480,52,6,532
856,620,9,1476
115,427,4,542
992,507,2,1499
725,688,7,1413
712,286,2,998
129,187,4,316
838,162,4,1000
512,338,7,850
684,585,9,1269
792,477,8,1269
334,621,4,955
627,305,8,932
302,144,6,446
604,507,5,1111
286,1,7,287
763,226,9,989
308,177,5,485
189,176,4,365
942,365,6,1307
793,811,7,1604
774,568,7,1342
332,245,9,577
905,907,9,1812
888,543,7,1431
96,585,3,681
255,398,4,653
401,663,10,1064
782,916,9,1698
431,841,10,1272
5,746,2,751
617,455,9,1072
563,908,10,1471
211,535,10,746
549,121,5,670
650,553,10,1203
529,922,5,1451
366,790,7,1156
688,735,10,1423
769,477,1,1246
911,124,2,1035
841,894,7,1735
465,593,3,1058
742,205,9,947
585,938,2,1523
16,352,7,368
220,634,4,854
221,370,6,591
67,885,2,952
250,892,3,1142
465,831,7,1296
408,555,9,963
675,454,4,1129
134,341,8,475
22,182,1,204
289,984,3,1273
687,778,7,1465
792,174,6,966
914,610,3,1524
115,161,8,276
201,459,7,660
971,890,7,1861
812,443,4,1255
548,621,4,1169
550,456,10,1006
168,245,10,413
60,648,4,708
848,231,6,1079
139,376,7,515
459,921,8,1380
862,141,3,1003
530,567,2,1097
596,391,10,987
586,474,9,1060
285,350,3,635
891,589,3,1480
823,973,10,1796
205,642,7,847
437,896,6,1333
948,745,4,1693
485,180,4,665
667,356,8,1023
410,246,4,656
473,49,4,522
268,20,10,288
715,440,7,1155
723,573,6,1296
844,546,5,1390
215,945,9,1160
206,906,8,1112
740,432,2,1172
931,986,9,1917
79,953,4,1032
944,168,2,1112
502,384,5,886
600,437,5,1037
650,303,3,953
509,222,1,731
244,828,4,1072
371,708,1,1079
410,997,9,1407
726,649,9,1375
878,318,3,1196
934,148,5,1082
886,422,8,1308
809,807,7,1616
837,266,9,1103
368,323,4,691
868,52,3,920
559,308,4,867
347,48,5,395
140,434,6,574
171,84,3,255
230,488,10,718
137,320,9,457
172,462,2,634
974,165,6,1139
960,813,6,1773
877,712,9,1589
490,240,6,730
265,352,1,617
63,786,1,849
568,175,5,743
37,356,3,393
319,511,8,830
543,397,1,940
778,337,1,1115
468,93,6,561
240,806,7,1046
118,834,2,952
418,289,5,707
183,296,8,479
875,842,10,1717
67,305,5,372
931,539,6,1470
757,218,3,975
498,230,2,728
14,651,10,665
113,858,8,971
420,448,6,868
538,598,2,1136
844,616,8,1460
328,227,10,555
896,982,8,1878
414,421,10,835
569,353,5,922
510,708,1,1218
145,508,2,653
97,982,2,1079
10,484,1,494
590,304,2,894
162,867,8,1029
262,489,9,751
543,880,5,1423
93,489,9,582
757,987,6,1744
924,355,3,1279
614,890,7,1504
747,14,7,761
102,967,2,1069
976,902,1,1878
954,267,5,1221
758,456,7,1214
236,983,6,1219
449,221,5,670
991,669,7,1660
250,834,3,1084
26,5,10,31
519,637,6,1156
932,516,4,1448
25,653,7,678
264,475,5,739
134,651,9,785
130,496,9,626
539,609,1,1148
245,175,8,420
275,596,7,871
192,507,2,699
973,841,8,1814
358,179,10,537
173,216,9,389
815,639,10,1454
137,615,8,752
468,934,4,1402
863,282,7,1145
276,645,6,921
439,291,5,730
973,412,8,1385
522,440,4,962
613,529,6,1142
470,837,1,1307
881,27,9,908
237,493,10,730
784,658,2,1442
630,515,7,1145
106,233,6,339
730,411,6,1141
627,551,10,1178
971,904,1,1875
706,260,1,966
431,464,8,895
995,866,8,1861
707,583,1,1290
815,818,5,1633
308,498,6,806
39,590,6,629
683,868,2,1551
926,124,3,1050
895,244,9,1139
589,856,8,1445
664,607,9,1271
192,24,4,216
902,267,5,1169
913,147,1,1060
661,738,7,1399
644,142,6,786
309,473,3,782
107,732,9,839
696,627,9,1323
4,23,9,27
525,723,7,1248
262,739,7,1001
548,778,7,1326
120,900,9,1020
20,562,1,582
