,p,q,f,out
3789,817,874,2,1691
3790,599,709,3,1308
3791,408,43,1,451
3792,922,674,3,1596
3793,838,528,10,310
3794,872,677,2,1549
3795,41,969,1,1010
3796,824,719,2,1543
3797,265,333,6,-68
3798,84,285,2,369
3799,521,814,9,-293
3800,972,639,2,1611
3801,510,85,8,425
3802,961,336,8,625
3803,281,757,6,-476
3804,630,887,7,-257
3805,246,951,8,-705
3806,167,89,4,256
3807,818,371,6,447
3808,283,92,1,375
3809,192,927,4,1119
3810,299,251,10,48
3811,38,839,9,-801
3812,400,716,3,1116
3813,578,249,5,329
3814,617,159,9,458
3815,34,998,6,-964
3816,503,905,6,-402
3817,900,359,6,541
3818,511,9,5,502
3819,594,538,10,56
3820,630,169,3,799
3821,365,835,4,1200
3822,921,65,7,856
3823,465,514,8,-49
3824,371,35,4,406
3825,203,444,5,-241
3826,576,666,7,-90
3827,734,352,3,1086
3828,660,406,4,1066
3829,873,528,4,1401
3830,36,469,10,-433
3831,810,803,1,1613
3832,36,223,10,-187
3833,587,687,10,-100
3834,548,658,3,1206
3835,58,236,9,-178
3836,470,586,7,-116
3837,852,298,6,554
3838,858,254,5,604
3839,812,899,1,1711
3840,460,207,10,253
3841,116,443,4,559
3842,670,864,1,1534
3843,294,161,1,455
3844,315,863,5,-548
3845,13,509,10,-496
3846,966,280,2,1246
3847,409,79,3,488
3848,454,628,4,1082
3849,464,972,8,-508
3850,813,725,8,88
3851,386,684,5,-298
3852,11,319,10,-308
3853,640,277,2,917
3854,170,561,8,-391
3855,426,353,9,73
3856,668,184,10,484
3857,475,972,7,-497
3858,548,744,4,1292
3859,542,150,8,392
3860,839,563,1,1402
3861,463,856,10,-393
3862,963,47,7,916
3863,353,640,3,993
3864,535,658,4,1193
3865,1,543,1,544
3866,682,228,1,910
3867,283,228,9,55
3868,710,107,8,603
3869,500,722,6,-222
3870,271,830,1,1101
3871,866,472,5,394
3872,60,323,6,-263
3873,648,913,7,-265
3874,590,506,4,1096
3875,272,167,6,105
3876,586,648,10,-62
3877,956,581,6,375
3878,539,863,1,1402
3879,129,108,8,21
3880,369,663,5,-294
3881,822,209,5,613
3882,464,186,7,278
3883,861,975,10,-114
3884,25,984,9,-959
3885,221,883,4,1104
3886,451,180,7,271
3887,192,792,7,-600
3888,659,625,8,34
3889,142,431,9,-289
3890,437,528,5,-91
3891,602,746,4,1348
3892,371,310,3,681
3893,766,742,1,1508
3894,254,831,2,1085
3895,316,482,7,-166
3896,458,858,2,1316
3897,704,278,6,426
3898,520,454,3,974
3899,598,495,9,103
3900,360,831,3,1191
3901,817,384,6,433
3902,662,570,1,1232
3903,701,2,4,703
3904,90,350,5,-260
3905,692,648,6,44
3906,878,625,5,253
3907,894,790,1,1684
3908,993,993,4,1986
3909,649,226,6,423
3910,867,436,7,431
3911,491,473,1,964
3912,69,241,8,-172
3913,117,383,9,-266
3914,239,317,9,-78
3915,224,845,9,-621
3916,687,454,10,233
3917,975,403,6,572
3918,958,954,1,1912
3919,491,544,8,-53
3920,93,873,7,-780
3921,839,865,9,-26
3922,342,66,8,276
3923,491,926,8,-435
3924,30,214,8,-184
3925,190,593,3,783
3926,916,565,3,1481
3927,427,384,7,43
3928,90,971,6,-881
3929,607,747,2,1354
3930,2,707,3,709
3931,3,440,5,-437
3932,626,497,5,129
3933,685,474,3,1159
3934,872,859,4,1731
3935,449,569,10,-120
3936,825,616,5,209
3937,574,699,1,1273
3938,316,293,9,23
3939,49,494,10,-445
3940,546,493,6,53
3941,854,939,1,1793
3942,969,653,10,316
3943,563,563,2,1126
3944,9,859,4,868
3945,678,926,4,1604
3946,501,136,10,365
3947,254,231,2,485
3948,852,693,10,159
3949,915,285,5,630
3950,670,367,5,303
3951,151,982,4,1133
3952,148,515,3,663
3953,307,979,5,-672
3954,400,944,3,1344
3955,457,4,1,461
3956,665,292,5,373
3957,63,319,1,382
3958,161,951,8,-790
3959,360,871,7,-511
3960,213,807,6,-594
3961,234,240,3,474
3962,320,268,5,52
3963,314,392,10,-78
3964,703,225,7,478
3965,477,666,1,1143
3966,113,722,10,-609
3967,242,714,5,-472
3968,420,925,1,1345
3969,14,269,8,-255
3970,31,575,2,606
3971,258,156,8,102
3972,516,881,5,-365
3973,640,951,3,1591
3974,76,388,9,-312
3975,64,947,3,1011
3976,671,815,8,-144
3977,811,495,2,1306
3978,55,380,7,-325
3979,788,373,8,415
3980,263,585,10,-322
3981,926,863,5,63
3982,580,361,3,941
3983,228,630,1,858
3984,6,662,1,668
3985,349,201,10,148
3986,645,41,7,604
3987,833,974,8,-141
3988,670,904,2,1574
3989,347,265,9,82
3990,521,346,1,867
3991,827,161,7,666
3992,490,984,10,-494
3993,745,843,3,1588
3994,271,970,5,-699
3995,59,599,2,658
3996,848,592,2,1440
3997,337,89,2,426
3998,816,249,7,567
3999,450,892,5,-442
4000,928,114,1,1042
4001,503,352,4,855
4002,865,178,7,687
4003,463,764,6,-301
4004,700,230,4,930
4005,370,404,4,774
4006,641,919,9,-278
4007,672,515,8,157
4008,624,218,4,842
4009,443,711,5,-268
4010,503,586,6,-83
4011,223,945,8,-722
4012,254,27,3,281
4013,129,634,9,-505
4014,32,56,7,-24
4015,966,881,5,85
4016,965,353,10,612
4017,418,267,1,685
4018,243,299,10,-56
4019,248,376,8,-128
4020,659,115,5,544
4021,960,740,7,220
4022,804,234,5,570
4023,706,905,9,-199
4024,20,79,3,99
4025,758,118,7,640
4026,141,121,4,262
4027,962,314,3,1276
4028,131,960,4,1091
4029,923,866,5,57
4030,477,273,6,204
4031,708,765,6,-57
4032,894,591,10,303
4033,697,580,1,1277
4034,371,840,3,1211
4035,701,466,6,235
4036,289,48,1,337
4037,768,604,2,1372
4038,971,151,4,1122
4039,744,337,1,1081
4040,960,773,6,187
4041,685,976,10,-291
4042,621,728,1,1349
4043,734,31,6,703
4044,700,231,6,469
4045,946,753,10,193
4046,167,672,10,-505
4047,86,158,6,-72
4048,74,778,7,-704
4049,777,793,4,1570
4050,311,659,6,-348
4051,58,540,8,-482
4052,222,303,1,525
4053,768,182,5,586
4054,274,596,10,-322
4055,683,15,6,668
4056,28,98,3,126
4057,672,372,1,1044
4058,74,832,6,-758
4059,660,707,6,-47
4060,274,764,1,1038
4061,385,794,8,-409
4062,964,440,4,1404
4063,628,751,9,-123
4064,572,465,8,107
4065,213,902,1,1115
4066,893,321,2,1214
4067,147,552,5,-405
4068,575,309,7,266
4069,724,238,10,486
4070,219,288,4,507
4071,100,2,1,102
4072,7,759,9,-752
4073,12,906,4,918
4074,861,684,3,1545
4075,891,483,7,408
4076,765,176,9,589
4077,173,646,4,819
4078,520,760,3,1280
4079,127,742,9,-615
4080,10,315,4,325
4081,2,794,3,796
4082,83,725,1,808
4083,159,560,4,719
4084,689,205,9,484
4085,188,464,5,-276
4086,770,50,7,720
4087,12,766,5,-754
4088,546,198,7,348
4089,582,996,6,-414
4090,80,604,5,-524
4091,672,334,2,1006
4092,136,478,6,-342
4093,79,244,10,-165
4094,985,26,7,959
4095,244,689,8,-445
4096,324,74,7,250
4097,191,795,6,-604
4098,73,216,3,289
4099,530,215,6,315
4100,515,244,5,271
4101,990,42,9,948
4102,114,747,1,861
4103,500,207,2,707
4104,944,771,4,1715
4105,310,38,10,272
4106,861,125,10,736
4107,222,402,10,-180
4108,454,398,7,56
4109,546,220,8,326
4110,328,296,7,32
4111,420,987,3,1407
4112,409,115,3,524
4113,574,895,10,-321
4114,516,324,3,840
4115,612,107,10,505
4116,314,857,4,1171
4117,508,363,3,871
4118,42,127,6,-85
4119,8,248,1,256
4120,931,501,8,430
4121,508,358,9,150
4122,54,964,6,-910
4123,425,433,9,-8
4124,164,571,4,735
4125,471,56,7,415
4126,606,58,6,548
4127,81,393,1,474
4128,273,650,5,-377
4129,167,106,6,61
4130,795,83,2,878
4131,217,370,1,587
4132,896,781,4,1677
4133,746,94,4,840
4134,370,811,2,1181
4135,284,890,1,1174
4136,508,790,6,-282
4137,319,897,4,1216
4138,439,47,2,486
4139,540,551,4,1091
4140,509,512,4,1021
4141,691,217,3,908
4142,524,718,8,-194
4143,592,293,3,885
4144,339,499,2,838
4145,928,860,10,68
4146,229,361,7,-132
4147,480,979,4,1459
4148,354,822,9,-468
4149,940,996,5,-56
4150,57,696,8,-639
4151,801,794,5,7
4152,152,397,3,549
4153,745,485,10,260
4154,107,540,3,647
4155,653,7,3,660
4156,297,923,10,-626
4157,925,428,4,1353
4158,504,944,5,-440
4159,725,287,2,1012
4160,881,961,6,-80
4161,829,49,6,780
4162,700,570,6,130
4163,326,858,8,-532
4164,458,728,7,-270
4165,402,225,3,627
4166,489,438,5,51
4167,617,964,10,-347
4168,383,523,3,906
4169,833,728,3,1561
4170,456,787,6,-331
4171,495,564,2,1059
4172,193,332,1,525
4173,516,636,10,-120
4174,192,749,6,-557
4175,855,328,10,527
4176,371,863,3,1234
4177,333,366,6,-33
4178,716,606,1,1322
4179,241,477,5,-236
4180,781,301,2,1082
4181,693,770,1,1463
4182,591,924,7,-333
4183,501,11,9,490
4184,445,486,2,931
4185,140,894,2,1034
4186,955,143,4,1098
4187,702,856,10,-154
4188,200,200,8,0
4189,968,170,10,798
4190,447,535,6,-88
4191,865,738,5,127
4192,18,8,9,10
4193,376,879,4,1255
4194,144,205,1,349
4195,972,724,6,248
4196,831,456,5,375
4197,433,88,6,345
4198,555,997,8,-442
4199,235,975,1,1210
4200,964,208,8,756
4201,644,508,2,1152
4202,122,262,5,-140
4203,784,49,4,833
4204,125,90,2,215
4205,857,102,7,755
4206,644,247,4,891
4207,670,829,5,-159
4208,806,333,2,1139
4209,78,508,9,-430
4210,172,106,7,66
4211,670,567,3,1237
4212,211,655,8,-444
4213,189,591,3,780
4214,62,790,2,852
4215,493,397,7,96
4216,786,529,1,1315
4217,691,691,9,0
4218,522,899,1,1421
4219,679,346,1,1025
4220,769,221,2,990
4221,977,354,1,1331
4222,647,309,8,338
4223,333,858,3,1191
4224,557,207,1,764
4225,170,154,9,16
4226,125,844,5,-719
4227,40,726,9,-686
4228,80,214,5,-134
4229,474,225,9,249
4230,143,419,7,-276
4231,274,33,10,241
4232,562,476,4,1038
4233,259,97,5,162
4234,125,713,2,838
4235,151,259,4,410
4236,154,619,4,773
4237,877,75,3,952
4238,920,86,5,834
4239,612,725,9,-113
4240,527,256,9,271
4241,717,986,2,1703
4242,622,472,1,1094
4243,517,99,8,418
4244,699,939,6,-240
4245,265,0,9,265
4246,207,977,10,-770
4247,153,686,2,839
4248,672,729,8,-57
4249,758,256,4,1014
4250,800,792,9,8
4251,272,57,7,215
4252,34,483,2,517
4253,635,602,4,1237
4254,760,9,1,769
4255,395,992,3,1387
4256,74,264,10,-190
4257,922,576,3,1498
4258,795,488,10,307
4259,570,25,3,595
4260,115,785,10,-670
4261,745,406,4,1151
4262,424,476,2,900
4263,454,689,5,-235
4264,801,6,9,795
4265,508,327,2,835
4266,116,725,10,-609
4267,6,748,5,-742
4268,657,451,4,1108
4269,798,11,3,809
4270,41,452,7,-411
4271,490,737,7,-247
4272,484,576,3,1060
4273,409,680,8,-271
4274,62,547,2,609
4275,478,752,4,1230
4276,881,235,1,1116
4277,845,49,5,796
4278,271,394,3,665
4279,281,548,2,829
4280,691,318,9,373
4281,414,295,3,709
4282,243,891,2,1134
4283,662,162,8,500
4284,686,514,5,172
4285,744,211,6,533
4286,709,146,10,563
4287,653,238,10,415
4288,795,105,3,900
4289,50,585,7,-535
4290,722,363,9,359
4291,464,301,1,765
4292,512,769,5,-257
4293,331,6,4,337
4294,303,988,5,-685
4295,936,174,1,1110
4296,419,903,2,1322
4297,604,222,4,826
4298,742,914,9,-172
4299,997,786,6,211
4300,423,611,6,-188
4301,135,412,3,547
4302,603,203,5,400
4303,916,552,6,364
4304,764,678,2,1442
4305,969,334,10,635
4306,147,33,9,114
4307,639,575,4,1214
4308,499,652,2,1151
4309,484,928,8,-444
4310,205,922,10,-717
4311,583,684,8,-101
4312,254,142,10,112
4313,508,917,6,-409
4314,776,345,8,431
4315,39,603,3,642
4316,141,374,1,515
4317,306,302,9,4
4318,833,708,5,125
4319,475,460,5,15
4320,184,867,2,1051
4321,77,971,4,1048
4322,658,634,9,24
4323,273,573,3,846
4324,808,136,6,672
4325,206,873,7,-667
4326,99,930,6,-831
4327,699,31,1,730
4328,224,120,1,344
4329,335,557,1,892
4330,648,687,7,-39
4331,585,583,9,2
4332,455,596,4,1051
4333,677,430,4,1107
4334,143,657,6,-514
4335,432,168,6,264
4336,149,148,2,297
4337,288,654,5,-366
4338,116,936,1,1052
4339,764,510,6,254
4340,836,89,9,747
4341,314,669,3,983
4342,606,500,2,1106
4343,838,510,5,328
4344,487,873,3,1360
4345,683,253,6,430
4346,300,528,7,-228
4347,720,945,9,-225
4348,846,253,3,1099
4349,20,434,2,454
4350,67,363,9,-296
4351,45,534,3,579
4352,786,903,9,-117
4353,131,704,2,835
4354,812,6,4,818
4355,812,528,4,1340
4356,95,812,1,907
4357,735,192,3,927
4358,618,259,7,359
4359,907,5,6,902
4360,411,758,5,-347
4361,14,755,7,-741
4362,901,349,9,552
4363,10,955,8,-945
4364,867,674,1,1541
4365,285,940,8,-655
4366,986,69,7,917
4367,265,746,4,1011
4368,282,304,4,586
4369,760,856,1,1616
4370,351,134,1,485
4371,105,29,2,134
4372,948,90,9,858
4373,549,4,6,545
4374,818,853,2,1671
4375,673,395,10,278
4376,820,277,9,543
4377,457,865,8,-408
4378,449,212,10,237
4379,101,732,4,833
4380,397,789,9,-392
4381,341,145,1,486
4382,385,915,7,-530
4383,120,166,5,-46
4384,731,962,9,-231
4385,291,996,6,-705
4386,841,599,6,242
4387,317,333,5,-16
4388,948,251,1,1199
4389,458,441,6,17
4390,831,530,8,301
4391,690,523,3,1213
4392,342,47,8,295
4393,23,570,2,593
4394,516,842,3,1358
4395,661,451,5,210
4396,556,24,5,532
4397,534,409,10,125
4398,908,65,9,843
4399,288,328,1,616
4400,685,292,4,977
4401,179,993,6,-814
4402,177,361,4,538
4403,132,227,10,-95
4404,54,345,1,399
4405,935,294,7,641
4406,622,553,7,69
4407,255,747,6,-492
4408,805,319,2,1124
4409,308,590,9,-282
4410,267,955,7,-688
4411,20,449,10,-429
4412,142,964,6,-822
4413,115,494,6,-379
4414,946,260,4,1206
4415,77,896,7,-819
4416,119,958,2,1077
4417,661,776,2,1437
4418,783,969,7,-186
4419,963,562,6,401
4420,539,417,8,122
4421,499,257,6,242
4422,482,414,3,896
4423,600,105,3,705
4424,133,943,1,1076
4425,189,613,7,-424
4426,493,9,3,502
4427,160,744,4,904
4428,190,694,5,-504
4429,274,591,10,-317
4430,560,521,3,1081
4431,685,582,10,103
4432,827,774,1,1601
4433,602,893,8,-291
4434,850,183,1,1033
4435,837,117,1,954
4436,545,73,3,618
4437,302,23,3,325
4438,365,652,5,-287
4439,281,660,6,-379
4440,859,908,4,1767
4441,394,347,5,47
4442,633,441,4,1074
4443,692,615,8,77
4444,14,332,1,346
4445,955,828,9,127
4446,218,243,2,461
4447,504,139,5,365
4448,958,204,9,754
4449,430,660,1,1090
4450,388,690,3,1078
4451,809,229,3,1038
4452,617,499,7,118
4453,532,935,7,-403
4454,106,669,6,-563
4455,40,722,9,-682
4456,777,495,8,282
4457,129,861,7,-732
4458,103,565,1,668
4459,343,35,6,308
4460,479,375,6,104
4461,495,824,3,1319
4462,457,342,7,115
4463,493,169,3,662
4464,118,884,6,-766
4465,967,436,3,1403
4466,621,86,5,535
4467,304,855,7,-551
4468,828,56,2,884
4469,947,889,7,58
4470,935,29,9,906
4471,156,601,5,-445
4472,749,570,2,1319
4473,319,267,7,52
4474,345,769,1,1114
4475,237,733,3,970
4476,303,335,3,638
4477,477,209,9,268
4478,975,132,10,843
4479,609,319,5,290
4480,137,942,4,1079
4481,200,349,8,-149
4482,332,35,6,297
4483,206,444,9,-238
4484,500,304,9,196
4485,909,271,5,638
4486,684,517,2,1201
4487,904,22,5,882
4488,774,386,8,388
4489,803,544,9,259
4490,56,436,7,-380
4491,445,48,4,493
4492,708,16,1,724
4493,629,166,9,463
4494,580,304,6,276
4495,54,440,10,-386
4496,694,188,8,506
4497,81,415,9,-334
4498,160,435,10,-275
4499,957,191,6,766
4500,46,98,5,-52
4501,812,726,2,1538
4502,908,240,1,1148
4503,736,512,7,224
4504,839,47,8,792
4505,708,77,10,631
4506,97,246,1,343
4507,823,155,9,668
4508,611,984,8,-373
4509,18,527,10,-509
4510,432,25,4,457
4511,433,798,1,1231
4512,27,341,7,-314
4513,578,477,3,1055
4514,839,530,4,1369
4515,220,425,1,645
4516,325,299,5,26
4517,126,868,8,-742
4518,981,105,9,876
4519,174,175,8,-1
4520,827,77,8,750
4521,780,294,5,486
4522,347,930,3,1277
4523,990,53,10,937
4524,514,983,9,-469
4525,998,427,10,571
4526,546,929,1,1475
4527,827,955,10,-128
4528,292,10,10,282
4529,844,100,5,744
4530,782,536,10,246
4531,145,608,6,-463
4532,254,331,3,585
4533,916,176,5,740
4534,322,28,3,350
4535,35,815,1,850
4536,40,758,7,-718
4537,286,262,8,24
4538,384,426,10,-42
4539,124,159,8,-35
4540,423,883,4,1306
4541,347,81,3,428
4542,309,942,9,-633
4543,467,366,2,833
4544,173,980,3,1153
4545,171,465,7,-294
4546,608,316,8,292
4547,685,435,5,250
4548,948,24,4,972
4549,371,798,4,1169
4550,745,524,1,1269
4551,283,39,3,322
4552,404,323,2,727
4553,1,801,10,-800
4554,148,207,7,-59
4555,359,875,5,-516
4556,218,711,4,929
4557,674,403,4,1077
4558,348,637,1,985
4559,899,65,2,964
4560,152,797,1,949
4561,98,605,6,-507
4562,517,972,3,1489
4563,374,868,2,1242
4564,222,167,8,55
4565,463,571,6,-108
4566,165,5,10,160
4567,214,117,5,97
4568,669,64,4,733
4569,702,645,9,57
4570,187,616,10,-429
4571,871,847,5,24
4572,403,622,5,-219
4573,372,942,5,-570
4574,648,253,5,395
4575,37,599,7,-562
4576,764,59,5,705
4577,123,416,9,-293
4578,773,801,6,-28
4579,614,36,5,578
4580,119,74,5,45
4581,495,221,4,716
4582,346,936,9,-590
4583,793,165,6,628
4584,462,159,8,303
4585,403,275,10,128
4586,394,132,4,526
4587,372,847,4,1219
4588,579,688,8,-109
4589,797,942,10,-145
4590,806,606,9,200
4591,126,245,8,-119
4592,247,880,8,-633
4593,961,655,6,306
4594,993,82,10,911
4595,624,384,5,240
4596,350,153,1,503
4597,759,126,6,633
4598,446,399,5,47
4599,648,662,7,-14
4600,747,559,10,188
4601,926,134,10,792
4602,908,740,10,168
4603,629,711,7,-82
4604,598,709,9,-111
4605,205,450,4,655
4606,339,525,7,-186
4607,377,529,7,-152
4608,129,704,9,-575
4609,331,861,1,1192
4610,914,856,8,58
4611,675,405,2,1080
4612,65,392,8,-327
4613,475,143,3,618
4614,154,568,4,722
4615,746,915,3,1661
4616,194,80,9,114
4617,479,798,6,-319
4618,991,497,9,494
4619,702,368,5,334
4620,943,896,8,47
4621,380,906,5,-526
4622,819,760,2,1579
4623,822,138,5,684
4624,699,837,5,-138
4625,89,79,9,10
4626,116,12,4,128
4627,810,449,10,361
4628,497,646,9,-149
4629,170,317,8,-147
4630,281,468,9,-187
4631,834,893,10,-59
4632,590,127,1,717
4633,897,593,10,304
4634,291,305,2,596
4635,450,961,1,1411
4636,676,421,6,255
4637,327,794,8,-467
4638,418,237,1,655
4639,267,159,5,108
4640,89,221,1,310
4641,246,38,3,284
4642,760,778,8,-18
4643,558,558,1,1116
4644,455,816,2,1271
4645,671,49,2,720
4646,993,166,6,827
4647,486,400,3,886
4648,906,894,6,12
4649,79,903,7,-824
4650,719,444,8,275
4651,419,207,6,212
4652,569,331,3,900
4653,669,710,5,-41
4654,619,563,7,56
4655,711,938,9,-227
4656,609,459,3,1068
4657,997,736,8,261
4658,696,14,7,682
4659,515,952,5,-437
4660,942,460,8,482
4661,169,779,5,-610
4662,783,71,2,854
4663,787,309,6,478
4664,674,274,10,400
4665,639,244,10,395
4666,62,279,5,-217
4667,152,678,2,830
4668,537,233,4,770
4669,948,388,10,560
4670,230,907,10,-677
4671,67,640,2,707
4672,563,852,5,-289
4673,44,383,3,427
4674,992,71,9,921
4675,101,159,1,260
4676,103,208,10,-105
4677,947,773,8,174
4678,933,556,3,1489
4679,19,697,3,716
4680,386,207,4,593
4681,821,856,4,1677
4682,366,451,7,-85
4683,934,109,7,825
4684,109,695,2,804
4685,249,476,9,-227
4686,687,102,5,585
4687,922,438,2,1360
4688,403,615,4,1018
4689,459,392,1,851
4690,178,542,6,-364
4691,744,860,4,1604
4692,210,12,4,222
4693,645,821,3,1466
4694,786,296,1,1082
4695,644,262,10,382
4696,553,286,9,267
4697,229,268,2,497
4698,134,530,8,-396
4699,141,627,10,-486
4700,707,153,6,554
4701,738,255,1,993
4702,930,261,3,1191
4703,60,572,5,-512
4704,157,177,9,-20
4705,107,906,3,1013
4706,665,639,2,1304
4707,458,11,2,469
4708,641,884,1,1525
4709,103,670,4,773
4710,310,628,6,-318
4711,949,238,1,1187
4712,173,500,1,673
4713,582,910,4,1492
4714,237,352,9,-115
4715,730,937,3,1667
4716,584,281,4,865
4717,54,568,4,622
4718,528,495,3,1023
4719,157,722,1,879
4720,190,653,5,-463
4721,398,572,2,970
4722,162,26,7,136
4723,623,319,6,304
4724,200,820,1,1020
4725,224,48,2,272
4726,32,799,3,831
4727,332,182,9,150
4728,953,485,2,1438
4729,552,668,9,-116
4730,875,974,2,1849
4731,765,863,5,-98
4732,943,285,8,658
4733,162,979,10,-817
4734,423,960,4,1383
4735,75,815,9,-740
4736,11,149,5,-138
4737,100,700,8,-600
4738,446,440,8,6
4739,784,884,3,1668
4740,358,951,7,-593
4741,734,777,1,1511
4742,507,53,6,454
4743,199,82,8,117
4744,435,957,6,-522
4745,901,48,9,853
4746,296,628,9,-332
4747,758,491,9,267
4748,670,668,6,2
4749,29,107,3,136
4750,149,59,9,90
4751,760,250,6,510
4752,677,314,4,991
4753,507,35,8,472
4754,831,472,3,1303
4755,295,631,8,-336
4756,994,742,1,1736
4757,757,674,10,83
4758,696,872,6,-176
4759,951,997,7,-46
4760,258,877,1,1135
4761,874,695,10,179
4762,703,61,6,642
4763,115,991,9,-876
4764,399,466,5,-67
4765,424,595,9,-171
4766,610,782,4,1392
4767,503,200,9,303
4768,783,16,7,767
4769,417,945,10,-528
4770,691,142,5,549
4771,13,184,3,197
4772,173,344,10,-171
4773,310,798,9,-488
4774,803,334,10,469
4775,223,224,1,447
4776,797,213,6,584
4777,312,20,9,292
4778,451,758,7,-307
4779,64,553,8,-489
4780,286,636,9,-350
4781,751,246,10,505
4782,332,754,2,1086
4783,824,288,4,1112
4784,616,478,3,1094
4785,875,482,4,1357
4786,413,630,5,-217
4787,669,272,8,397
4788,139,190,6,-51
4789,51,656,7,-605
4790,695,923,4,1618
4791,414,91,6,323
4792,48,480,6,-432
4793,809,841,6,-32
4794,926,889,6,37
4795,418,782,10,-364
4796,169,107,3,276
4797,20,704,5,-684
4798,656,929,3,1585
4799,107,861,10,-754
4800,71,160,5,-89
4801,217,974,9,-757
4802,386,209,4,595
4803,876,265,1,1141
4804,834,506,5,328
4805,347,501,6,-154
4806,715,753,7,-38
4807,587,499,10,88
4808,427,292,7,135
4809,338,851,3,1189
4810,696,22,6,674
4811,548,723,8,-175
4812,59,528,2,587
4813,674,409,9,265
4814,362,540,9,-178
4815,179,523,10,-344
4816,899,35,1,934
4817,783,208,9,575
4818,478,198,7,280
4819,630,519,9,111
4820,420,171,1,591
4821,358,443,6,-85
4822,439,440,1,879
4823,235,291,3,526
4824,797,367,7,430
4825,725,82,8,643
4826,883,891,4,1774
4827,506,333,4,839
4828,248,891,9,-643
4829,250,451,1,701
4830,365,557,2,922
4831,124,658,1,782
4832,926,587,8,339
4833,108,185,7,-77
4834,371,177,10,194
4835,693,979,5,-286
4836,583,553,9,30
4837,935,69,3,1004
4838,681,491,4,1172
4839,668,307,6,361
4840,575,919,3,1494
4841,670,926,3,1596
4842,342,249,7,93
4843,61,705,1,766
4844,789,476,4,1265
4845,447,329,6,118
4846,597,392,3,989
4847,207,425,4,632
4848,562,994,9,-432
4849,955,619,2,1574
4850,96,974,9,-878
4851,546,655,9,-109
4852,527,360,9,167
4853,503,834,1,1337
4854,987,477,9,510
4855,292,383,1,675
4856,126,483,8,-357
4857,803,769,10,34
4858,164,526,5,-362
4859,97,52,8,45
4860,261,708,7,-447
4861,439,143,2,582
4862,543,534,7,9
4863,322,934,5,-612
4864,82,959,4,1041
4865,252,968,4,1220
4866,327,466,8,-139
4867,354,511,3,865
4868,859,153,7,706
4869,284,553,1,837
4870,432,567,1,999
4871,252,845,6,-593
4872,315,343,7,-28
4873,436,277,9,159
4874,814,52,10,762
4875,88,720,10,-632
4876,532,836,10,-304
4877,177,990,2,1167
4878,177,930,1,1107
4879,459,787,10,-328
4880,901,813,4,1714
4881,347,501,10,-154
4882,499,892,5,-393
4883,449,300,8,149
4884,234,994,5,-760
4885,250,615,2,865
4886,353,74,7,279
4887,682,291,3,973
4888,635,669,3,1304
4889,697,732,2,1429
4890,470,530,1,1000
4891,471,570,1,1041
4892,937,175,10,762
4893,772,504,4,1276
4894,270,245,10,25
4895,728,469,3,1197
4896,807,224,5,583
4897,434,841,2,1275
4898,683,56,5,627
4899,62,40,6,22
4900,265,690,9,-425
4901,761,126,1,887
4902,474,860,10,-386
4903,707,536,7,171
4904,644,471,1,1115
4905,205,40,4,245
4906,782,680,4,1462
4907,756,976,1,1732
